Temps;Canal B
(s);(V)

0,04947968;0,25470750
0,04964352;0,24561300
0,04980736;0,23648790
0,04997120;0,23648790
0,05013504;0,22736290
0,05029888;0,21826840
0,05046272;0,21826840
0,05062656;0,20914330
0,05079040;0,20001830
0,05095424;0,20001830
0,05111808;0,18179880
0,05128192;0,18179880
0,05144576;0,17270420
0,05160960;0,16357920
0,05177344;0,15445420
0,05193728;0,15445420
0,05210112;0,14535970
0,05226496;0,13623460
0,05242880;0,12714010
0,05259264;0,11801510
0,05275648;0,10889000
0,05292032;0,10889000
0,05308416;0,09979553
0,05324800;0,09067049
0,05341184;0,09067049
0,05357568;0,08157597
0,05373952;0,07245094
0,05390336;0,07245094
0,05406720;0,07245094
0,05423104;0,06332590
0,05439488;0,05423139
0,05455872;0,05423139
0,05472256;0,05423139
0,05488640;0,04510636
0,05505024;0,04510636
0,05521408;0,04510636
0,05537792;0,03601184
0,05554176;0,03601184
0,05570560;0,03601184
0,05586944;0,03601184
0,05603328;0,02691733
0,05619712;0,02691733
0,05636096;0,02691733
0,05652480;0,02691733
0,05668864;0,01779229
0,05685248;0,01779229
0,05701632;0,01779229
0,05718016;0,01779229
0,05734400;0,01779229
0,05750784;0,01779229
0,05767168;0,00869778
0,05783552;0,00869778
0,05799936;-0,00042726
0,05816320;-0,00042726
0,05832704;-0,00042726
0,05849088;-0,00042726
0,05865472;-0,00042726
0,05881856;-0,00955229
0,05898240;-0,00955229
0,05914624;-0,01864681
0,05931008;-0,01864681
0,05947392;-0,01864681
0,05963776;-0,02777184
0,05980160;-0,03686636
0,05996544;-0,03686636
0,06012928;-0,04599139
0,06029312;-0,04599139
0,06045696;-0,05511643
0,06062080;-0,06421094
0,06078464;-0,06421094
0,06094848;-0,08243050
0,06111232;-0,08243050
0,06127616;-0,09155553
0,06144000;-0,10068060
0,06160384;-0,10977510
0,06176768;-0,11890010
0,06193152;-0,12799460
0,06209536;-0,13711970
0,06225920;-0,14624470
0,06242304;-0,15533920
0,06258688;-0,16446430
0,06275072;-0,17358930
0,06291456;-0,18268380
0,06307840;-0,19180880
0,06324224;-0,20090330
0,06340608;-0,21002840
0,06356992;-0,21915340
0,06373376;-0,22824790
0,06389760;-0,23737300
0,06406144;-0,23737300
0,06422528;-0,24646750
0,06438912;-0,25559250
0,06455296;-0,25559250
0,06471680;-0,25559250
0,06488064;-0,26471750
0,06504448;-0,26471750
0,06520832;-0,27381210
0,06537216;-0,27381210
0,06553600;-0,27381210
0,06569984;-0,27381210
0,06586368;-0,27381210
0,06602752;-0,27381210
0,06619136;-0,26471750
0,06635520;-0,26471750
0,06651904;-0,25559250
0,06668288;-0,25559250
0,06684672;-0,23737300
0,06701056;-0,23737300
0,06717440;-0,22824790
0,06733824;-0,21915340
0,06750208;-0,21002840
0,06766592;-0,20090330
0,06782976;-0,18268380
0,06799360;-0,17358930
0,06815744;-0,15533920
0,06832128;-0,14624470
0,06848512;-0,12799460
0,06864896;-0,11890010
0,06881280;-0,10068060
0,06897664;-0,08243050
0,06914048;-0,07333598
0,06930432;-0,05511643
0,06946816;-0,03686636
0,06963200;-0,01864681
0,06979584;-0,00042726
0,06995968;0,00869778
0,07012352;0,02691733
0,07028736;0,04510636
0,07045120;0,06332590
0,07061504;0,07245094
0,07077888;0,09067049
0,07094272;0,10889000
0,07110656;0,10889000
0,07127040;0,12714010
0,07143424;0,14535970
0,07159808;0,15445420
0,07176192;0,16357920
0,07192576;0,17270420
0,07208960;0,18179880
0,07225344;0,20001830
0,07241728;0,20001830
0,07258112;0,20914330
0,07274496;0,21826840
0,07290880;0,21826840
0,07307264;0,22736290
0,07323648;0,22736290
0,07340032;0,23648790
0,07356416;0,23648790
0,07372800;0,23648790
0,07389184;0,23648790
0,07405568;0,24561300
0,07421952;0,24561300
0,07438336;0,23648790
0,07454720;0,23648790
0,07471104;0,23648790
0,07487488;0,23648790
0,07503872;0,23648790
0,07520256;0,22736290
0,07536640;0,22736290
0,07553024;0,21826840
0,07569408;0,21826840
0,07585792;0,21826840
0,07602176;0,20914330
0,07618560;0,20001830
0,07634944;0,20001830
0,07651328;0,18179880
0,07667712;0,18179880
0,07684096;0,18179880
0,07700480;0,17270420
0,07716864;0,16357920
0,07733248;0,15445420
0,07749632;0,14535970
0,07766016;0,14535970
0,07782400;0,13623460
0,07798784;0,12714010
0,07815168;0,12714010
0,07831552;0,11801510
0,07847936;0,10889000
0,07864320;0,09979553
0,07880704;0,09979553
0,07897088;0,09067049
0,07913472;0,09067049
0,07929856;0,08157597
0,07946240;0,08157597
0,07962624;0,07245094
0,07979008;0,07245094
0,07995392;0,06332590
0,08011776;0,05423139
0,08028160;0,05423139
0,08044544;0,05423139
0,08060928;0,05423139
0,08077312;0,04510636
0,08093696;0,04510636
0,08110080;0,03601184
0,08126464;0,03601184
0,08142848;0,03601184
0,08159232;0,02691733
0,08175616;0,02691733
0,08192000;0,02691733
0,08208384;0,01779229
0,08224768;0,01779229
0,08241152;0,01779229
0,08257536;0,01779229
0,08273920;0,01779229
0,08290304;0,01779229
0,08306688;0,00869778
0,08323072;0,00869778
0,08339456;-0,00042726
0,08355840;-0,00042726
0,08372224;-0,00042726
0,08388608;-0,00042726
0,08404992;-0,00042726
0,08421376;-0,00955229
0,08437760;-0,00955229
0,08454144;-0,00955229
0,08470528;-0,01864681
0,08486912;-0,02777184
0,08503296;-0,02777184
0,08519680;-0,02777184
0,08536064;-0,03686636
0,08552448;-0,03686636
0,08568832;-0,04599139
0,08585216;-0,05511643
0,08601600;-0,05511643
0,08617984;-0,06421094
0,08634368;-0,06421094
0,08650752;-0,07333598
0,08667136;-0,08243050
0,08683520;-0,09155553
0,08699904;-0,09155553
0,08716288;-0,10977510
0,08732672;-0,10977510
0,08749056;-0,12799460
0,08765440;-0,12799460
0,08781824;-0,13711970
0,08798208;-0,14624470
0,08814592;-0,15533920
0,08830976;-0,16446430
0,08847360;-0,17358930
0,08863744;-0,18268380
0,08880128;-0,18268380
0,08896512;-0,19180880
0,08912896;-0,20090330
0,08929280;-0,21002840
0,08945664;-0,21915340
0,08962048;-0,21915340
0,08978432;-0,22824790
0,08994816;-0,23737300
0,09011200;-0,23737300
0,09027584;-0,23737300
0,09043968;-0,24646750
0,09060352;-0,24646750
0,09076736;-0,25559250
0,09093120;-0,25559250
0,09109504;-0,25559250
0,09125888;-0,25559250
0,09142272;-0,25559250
0,09158656;-0,25559250
0,09175040;-0,24646750
0,09191424;-0,24646750
0,09207808;-0,23737300
0,09224192;-0,23737300
0,09240576;-0,22824790
0,09256960;-0,21915340
0,09273344;-0,21915340
0,09289728;-0,21002840
0,09306112;-0,20090330
0,09322496;-0,19180880
0,09338880;-0,18268380
0,09355264;-0,16446430
0,09371648;-0,15533920
0,09388032;-0,14624470
0,09404416;-0,12799460
0,09420800;-0,11890010
0,09437184;-0,10977510
0,09453568;-0,09155553
0,09469952;-0,07333598
0,09486336;-0,05511643
0,09502720;-0,04599139
0,09519104;-0,02777184
0,09535488;-0,00955229
0,09551872;0,00869778
0,09568256;0,01779229
0,09584640;0,03601184
0,09601024;0,05423139
0,09617408;0,06332590
0,09633792;0,08157597
0,09650176;0,09067049
0,09666560;0,10889000
0,09682944;0,11801510
0,09699328;0,12714010
0,09715712;0,14535970
0,09732096;0,15445420
0,09748480;0,16357920
0,09764864;0,17270420
0,09781248;0,18179880
0,09797632;0,19092380
0,09814016;0,20001830
0,09830400;0,20914330
0,09846784;0,21826840
0,09863168;0,21826840
0,09879552;0,21826840
0,09895936;0,21826840
0,09912320;0,22736290
0,09928704;0,23648790
0,09945088;0,22736290
0,09961472;0,23648790
0,09977856;0,23648790
0,09994240;0,23648790
0,10010624;0,23648790
0,10027008;0,23648790
0,10043392;0,23648790
0,10059776;0,22736290
0,10076160;0,22736290
0,10092544;0,21826840
0,10108928;0,21826840
0,10125312;0,20914330
0,10141696;0,20914330
0,10158080;0,20001830
0,10174464;0,20001830
0,10190848;0,19092380
0,10207232;0,18179880
0,10223616;0,18179880
0,10240000;0,17270420
0,10256384;0,17270420
0,10272768;0,16357920
0,10289152;0,15445420
0,10305536;0,14535970
0,10321920;0,14535970
0,10338304;0,13623460
0,10354688;0,12714010
0,10371072;0,11801510
0,10387456;0,11801510
0,10403840;0,10889000
0,10420224;0,10889000
0,10436608;0,09979553
0,10452992;0,09067049
0,10469376;0,09067049
0,10485760;0,08157597
0,10502144;0,07245094
0,10518528;0,07245094
0,10534912;0,06332590
0,10551296;0,06332590
0,10567680;0,05423139
0,10584064;0,05423139
0,10600448;0,05423139
0,10616832;0,05423139
0,10633216;0,04510636
0,10649600;0,03601184
0,10665984;0,03601184
0,10682368;0,03601184
0,10698752;0,03601184
0,10715136;0,02691733
0,10731520;0,02691733
0,10747904;0,01779229
0,10764288;0,01779229
0,10780672;0,01779229
0,10797056;0,01779229
0,10813440;0,01779229
0,10829824;0,00869778
0,10846208;0,00869778
0,10862592;-0,00042726
0,10878976;-0,00042726
0,10895360;-0,00042726
0,10911744;-0,00955229
0,10928128;-0,00955229
0,10944512;-0,00955229
0,10960896;-0,01864681
0,10977280;-0,01864681
0,10993664;-0,02777184
0,11010048;-0,02777184
0,11026432;-0,03686636
0,11042816;-0,03686636
0,11059200;-0,03686636
0,11075584;-0,04599139
0,11091968;-0,05511643
0,11108352;-0,06421094
0,11124736;-0,06421094
0,11141120;-0,07333598
0,11157504;-0,08243050
0,11173888;-0,09155553
0,11190272;-0,09155553
0,11206656;-0,10977510
0,11223040;-0,10977510
0,11239424;-0,11890010
0,11255808;-0,12799460
0,11272192;-0,13711970
0,11288576;-0,14624470
0,11304960;-0,15533920
0,11321344;-0,16446430
0,11337728;-0,16446430
0,11354112;-0,18268380
0,11370496;-0,18268380
0,11386880;-0,20090330
0,11403264;-0,21002840
0,11419648;-0,21915340
0,11436032;-0,21915340
0,11452416;-0,22824790
0,11468800;-0,23737300
0,11485184;-0,24646750
0,11501568;-0,25559250
0,11517952;-0,25559250
0,11534336;-0,25559250
0,11550720;-0,25559250
0,11567104;-0,26471750
0,11583488;-0,26471750
0,11599872;-0,26471750
0,11616256;-0,26471750
0,11632640;-0,27381210
0,11649024;-0,27381210
0,11665408;-0,26471750
0,11681792;-0,26471750
0,11698176;-0,26471750
0,11714560;-0,25559250
0,11730944;-0,25559250
0,11747328;-0,24646750
0,11763712;-0,23737300
0,11780096;-0,22824790
0,11796480;-0,21915340
0,11812864;-0,21002840
0,11829248;-0,20090330
0,11845632;-0,18268380
0,11862016;-0,17358930
0,11878400;-0,16446430
0,11894784;-0,14624470
0,11911168;-0,13711970
0,11927552;-0,11890010
0,11943936;-0,10977510
0,11960320;-0,09155553
0,11976704;-0,07333598
0,11993088;-0,05511643
0,12009472;-0,03686636
0,12025856;-0,02777184
0,12042240;-0,00955229
0,12058624;0,01779229
0,12075008;0,02691733
0,12091392;0,04510636
0,12107776;0,06332590
0,12124160;0,07245094
0,12140544;0,09067049
0,12156928;0,10889000
0,12173312;0,11801510
0,12189696;0,13623460
0,12206080;0,14535970
0,12222464;0,16357920
0,12238848;0,17270420
0,12255232;0,18179880
0,12271616;0,20001830
0,12288000;0,20914330
0,12304384;0,21826840
0,12320768;0,21826840
0,12337152;0,23648790
0,12353536;0,23648790
0,12369920;0,24561300
0,12386304;0,24561300
0,12402688;0,25470750
0,12419072;0,24561300
0,12435456;0,25470750
0,12451840;0,25470750
0,12468224;0,25470750
0,12484608;0,25470750
0,12500992;0,25470750
0,12517376;0,25470750
0,12533760;0,25470750
0,12550144;0,25470750
0,12566528;0,24561300
0,12582912;0,23648790
0,12599296;0,23648790
0,12615680;0,23648790
0,12632064;0,22736290
0,12648448;0,22736290
0,12664832;0,21826840
0,12681216;0,20914330
0,12697600;0,20914330
0,12713984;0,20001830
0,12730368;0,19092380
0,12746752;0,18179880
0,12763136;0,17270420
0,12779520;0,17270420
0,12795904;0,16357920
0,12812288;0,15445420
0,12828672;0,14535970
0,12845056;0,13623460
0,12861440;0,13623460
0,12877824;0,12714010
0,12894208;0,11801510
0,12910592;0,10889000
0,12926976;0,10889000
0,12943360;0,09979553
0,12959744;0,09067049
0,12976128;0,09067049
0,12992512;0,08157597
0,13008896;0,07245094
0,13025280;0,07245094
0,13041664;0,07245094
0,13058048;0,06332590
0,13074432;0,06332590
0,13090816;0,05423139
0,13107200;0,05423139
0,13123584;0,05423139
0,13139968;0,04510636
0,13156352;0,04510636
0,13172736;0,03601184
0,13189120;0,03601184
0,13205504;0,03601184
0,13221888;0,02691733
0,13238272;0,02691733
0,13254656;0,02691733
0,13271040;0,01779229
0,13287424;0,01779229
0,13303808;0,01779229
0,13320192;0,01779229
0,13336576;0,01779229
0,13352960;0,01779229
0,13369344;0,00869778
0,13385728;0,00869778
0,13402112;-0,00042726
0,13418496;-0,00042726
0,13434880;-0,00042726
0,13451264;-0,00042726
0,13467648;-0,00042726
0,13484032;-0,00955229
0,13500416;-0,00955229
0,13516800;-0,01864681
0,13533184;-0,01864681
0,13549568;-0,01864681
0,13565952;-0,02777184
0,13582336;-0,02777184
0,13598720;-0,03686636
0,13615104;-0,03686636
0,13631488;-0,03686636
0,13647872;-0,04599139
0,13664256;-0,05511643
0,13680640;-0,05511643
0,13697024;-0,06421094
0,13713408;-0,07333598
0,13729792;-0,07333598
0,13746176;-0,09155553
0,13762560;-0,09155553
0,13778944;-0,10068060
0,13795328;-0,10977510
0,13811712;-0,11890010
0,13828096;-0,12799460
0,13844480;-0,13711970
0,13860864;-0,14624470
0,13877248;-0,15533920
0,13893632;-0,15533920
0,13910016;-0,16446430
0,13926400;-0,18268380
0,13942784;-0,19180880
0,13959168;-0,19180880
0,13975552;-0,20090330
0,13991936;-0,21002840
0,14008320;-0,21915340
0,14024704;-0,22824790
0,14041088;-0,23737300
0,14057472;-0,23737300
0,14073856;-0,24646750
0,14090240;-0,25559250
0,14106624;-0,25559250
0,14123008;-0,25559250
0,14139392;-0,26471750
0,14155776;-0,26471750
0,14172160;-0,26471750
0,14188544;-0,27381210
0,14204928;-0,26471750
0,14221312;-0,26471750
0,14237696;-0,25559250
0,14254080;-0,25559250
0,14270464;-0,25559250
0,14286848;-0,25559250
0,14303232;-0,24646750
0,14319616;-0,23737300
0,14336000;-0,22824790
0,14352384;-0,22824790
0,14368768;-0,21915340
0,14385152;-0,20090330
0,14401536;-0,19180880
0,14417920;-0,18268380
0,14434304;-0,17358930
0,14450688;-0,15533920
0,14467072;-0,14624470
0,14483456;-0,12799460
0,14499840;-0,11890010
0,14516224;-0,10977510
0,14532608;-0,09155553
0,14548992;-0,07333598
0,14565376;-0,05511643
0,14581760;-0,04599139
0,14598144;-0,02777184
0,14614528;-0,00955229
0,14630912;0,00869778
0,14647296;0,02691733
0,14663680;0,04510636
0,14680064;0,05423139
0,14696448;0,07245094
0,14712832;0,09067049
0,14729216;0,09979553
0,14745600;0,10889000
0,14761984;0,12714010
0,14778368;0,14535970
0,14794752;0,15445420
0,14811136;0,16357920
0,14827520;0,18179880
0,14843904;0,18179880
0,14860288;0,20001830
0,14876672;0,20001830
0,14893056;0,20914330
0,14909440;0,21826840
0,14925824;0,21826840
0,14942208;0,22736290
0,14958592;0,23648790
0,14974976;0,23648790
0,14991360;0,23648790
0,15007744;0,23648790
0,15024128;0,24561300
0,15040512;0,24561300
0,15056896;0,24561300
0,15073280;0,24561300
0,15089664;0,24561300
0,15106048;0,23648790
0,15122432;0,23648790
0,15138816;0,23648790
0,15155200;0,23648790
0,15171584;0,22736290
0,15187968;0,21826840
0,15204352;0,21826840
0,15220736;0,21826840
0,15237120;0,20914330
0,15253504;0,20001830
0,15269888;0,20001830
0,15286272;0,19092380
0,15302656;0,18179880
0,15319040;0,17270420
0,15335424;0,17270420
0,15351808;0,16357920
0,15368192;0,15445420
0,15384576;0,14535970
0,15400960;0,14535970
0,15417344;0,13623460
0,15433728;0,12714010
0,15450112;0,12714010
0,15466496;0,11801510
0,15482880;0,10889000
0,15499264;0,10889000
0,15515648;0,09979553
0,15532032;0,09067049
0,15548416;0,08157597
0,15564800;0,08157597
0,15581184;0,07245094
0,15597568;0,07245094
0,15613952;0,06332590
0,15630336;0,06332590
0,15646720;0,05423139
0,15663104;0,05423139
0,15679488;0,05423139
0,15695872;0,04510636
0,15712256;0,04510636
0,15728640;0,03601184
0,15745024;0,03601184
0,15761408;0,03601184
0,15777792;0,03601184
0,15794176;0,02691733
0,15810560;0,02691733
0,15826944;0,02691733
0,15843328;0,01779229
0,15859712;0,01779229
0,15876096;0,01779229
0,15892480;0,01779229
0,15908864;0,00869778
0,15925248;0,00869778
0,15941632;0,00869778
0,15958016;-0,00042726
0,15974400;-0,00042726
0,15990784;-0,00042726
0,16007168;-0,00042726
0,16023552;-0,00042726
0,16039936;-0,00955229
0,16056320;-0,00955229
0,16072704;-0,01864681
0,16089088;-0,01864681
0,16105472;-0,01864681
0,16121856;-0,02777184
0,16138240;-0,03686636
0,16154624;-0,03686636
0,16171008;-0,03686636
0,16187392;-0,04599139
0,16203776;-0,04599139
0,16220160;-0,05511643
0,16236544;-0,06421094
0,16252928;-0,06421094
0,16269312;-0,07333598
0,16285696;-0,07333598
0,16302080;-0,09155553
0,16318464;-0,09155553
0,16334848;-0,10068060
0,16351232;-0,10977510
0,16367616;-0,10977510
0,16384000;-0,11890010
0,16400384;-0,12799460
0,16416768;-0,14624470
0,16433152;-0,14624470
0,16449536;-0,15533920
0,16465920;-0,16446430
0,16482304;-0,17358930
0,16498688;-0,18268380
0,16515072;-0,19180880
0,16531456;-0,20090330
0,16547840;-0,21002840
0,16564224;-0,21915340
0,16580608;-0,21915340
0,16596992;-0,22824790
0,16613376;-0,23737300
0,16629760;-0,23737300
0,16646144;-0,24646750
0,16662528;-0,24646750
0,16678912;-0,25559250
0,16695296;-0,25559250
0,16711680;-0,25559250
0,16728064;-0,25559250
0,16744448;-0,25559250
0,16760832;-0,26471750
0,16777216;-0,26471750
0,16793600;-0,26471750
0,16809984;-0,25559250
0,16826368;-0,25559250
0,16842752;-0,24646750
0,16859136;-0,23737300
0,16875520;-0,23737300
0,16891904;-0,22824790
0,16908288;-0,22824790
0,16924672;-0,21002840
0,16941056;-0,21002840
0,16957440;-0,19180880
0,16973824;-0,18268380
0,16990208;-0,17358930
0,17006592;-0,15533920
0,17022976;-0,14624470
0,17039360;-0,12799460
0,17055744;-0,11890010
0,17072128;-0,10068060
0,17088512;-0,09155553
0,17104896;-0,07333598
0,17121280;-0,05511643
0,17137664;-0,03686636
0,17154048;-0,01864681
0,17170432;-0,00955229
0,17186816;0,00869778
0,17203200;0,02691733
0,17219584;0,03601184
0,17235968;0,05423139
0,17252352;0,07245094
0,17268736;0,09067049
0,17285120;0,09979553
0,17301504;0,10889000
0,17317888;0,12714010
0,17334272;0,14535970
0,17350656;0,15445420
0,17367040;0,16357920
0,17383424;0,17270420
0,17399808;0,19092380
0,17416192;0,20001830
0,17432576;0,20914330
0,17448960;0,20914330
0,17465344;0,21826840
0,17481728;0,22736290
0,17498112;0,22736290
0,17514496;0,22736290
0,17530880;0,23648790
0,17547264;0,24561300
0,17563648;0,24561300
0,17580032;0,24561300
0,17596416;0,24561300
0,17612800;0,24561300
0,17629184;0,24561300
0,17645568;0,24561300
0,17661952;0,23648790
0,17678336;0,23648790
0,17694720;0,23648790
0,17711104;0,22736290
0,17727488;0,22736290
0,17743872;0,22736290
0,17760256;0,21826840
0,17776640;0,21826840
0,17793024;0,20914330
0,17809408;0,20001830
0,17825792;0,20001830
0,17842176;0,19092380
0,17858560;0,18179880
0,17874944;0,18179880
0,17891328;0,16357920
0,17907712;0,16357920
0,17924096;0,15445420
0,17940480;0,14535970
0,17956864;0,14535970
0,17973248;0,13623460
0,17989632;0,12714010
0,18006016;0,11801510
0,18022400;0,10889000
0,18038784;0,10889000
0,18055168;0,09979553
0,18071552;0,09067049
0,18087936;0,09067049
0,18104320;0,09067049
0,18120704;0,08157597
0,18137088;0,07245094
0,18153472;0,06332590
0,18169856;0,06332590
0,18186240;0,06332590
0,18202624;0,05423139
0,18219008;0,05423139
0,18235392;0,05423139
0,18251776;0,04510636
0,18268160;0,03601184
0,18284544;0,03601184
0,18300928;0,03601184
0,18317312;0,03601184
