Temps;Canal A
(us);(V)

-14,60409377;0,03680532
-14,59409377;0,03680532
-14,58409377;0,03680532
-14,57409377;0,03680532
-14,56409377;0,03680532
-14,55409377;0,03680532
-14,54409377;0,03680532
-14,53409377;0,03680532
-14,52409377;0,01873836
-14,51409377;0,01873836
-14,50409377;0,01873836
-14,49409377;0,00067141
-14,48409377;0,00067141
-14,47409377;0,00067141
-14,46409377;0,01873836
-14,45409377;0,00067141
-14,44409377;0,00067141
-14,43409377;0,00067141
-14,42409377;-0,01739555
-14,41409377;-0,01739555
-14,40409377;-0,01739555
-14,39409377;-0,01739555
-14,38409377;-0,01739555
-14,37409377;-0,01739555
-14,36409377;-0,01739555
-14,35409377;-0,01739555
-14,34409377;-0,01739555
-14,33409377;-0,01739555
-14,32409377;-0,03546251
-14,31409377;-0,03546251
-14,30409377;-0,03546251
-14,29409377;-0,03546251
-14,28409377;-0,03546251
-14,27409377;-0,03546251
-14,26409377;-0,03546251
-14,25409377;-0,03546251
-14,24409377;-0,05352946
-14,23409377;-0,03546251
-14,22409377;-0,05352946
-14,21409377;-0,05352946
-14,20409377;-0,05352946
-14,19409377;-0,05352946
-14,18409377;-0,07165746
-14,17409377;-0,07165746
-14,16409377;-0,07165746
-14,15409377;-0,07165746
-14,14409377;-0,07165746
-14,13409377;-0,07165746
-14,12409377;-0,08972442
-14,11409377;-0,08972442
-14,10409377;-0,08972442
-14,09409377;-0,08972442
-14,08409377;-0,08972442
-14,07409377;-0,08972442
-14,06409377;-0,08972442
-14,05409377;-0,08972442
-14,04409377;-0,10779140
-14,03409377;-0,08972442
-14,02409377;-0,08972442
-14,01409377;-0,10779140
-14,00409377;-0,10779140
-13,99409377;-0,10779140
-13,98409377;-0,10779140
-13,97409377;-0,10779140
-13,96409377;-0,10779140
-13,95409377;-0,10779140
-13,94409377;-0,12585830
-13,93409377;-0,12585830
-13,92409377;-0,12585830
-13,91409377;-0,14392530
-13,90409377;-0,12585830
-13,89409377;-0,14392530
-13,88409377;-0,14392530
-13,87409377;-0,12585830
-13,86409377;-0,14392530
-13,85409377;-0,14392530
-13,84409377;-0,16205330
-13,83409377;-0,14392530
-13,82409377;-0,14392530
-13,81409377;-0,16205330
-13,80409377;-0,16205330
-13,79409377;-0,16205330
-13,78409377;-0,16205330
-13,77409377;-0,16205330
-13,76409377;-0,16205330
-13,75409377;-0,16205330
-13,74409377;-0,16205330
-13,73409377;-0,16205330
-13,72409377;-0,16205330
-13,71409377;-0,18012020
-13,70409377;-0,18012020
-13,69409377;-0,18012020
-13,68409377;-0,18012020
-13,67409377;-0,18012020
-13,66409377;-0,18012020
-13,65409377;-0,18012020
-13,64409377;-0,18012020
-13,63409377;-0,18012020
-13,62409377;-0,18012020
-13,61409377;-0,18012020
-13,60409377;-0,18012020
-13,59409377;-0,18012020
-13,58409377;-0,19818720
-13,57409377;-0,19818720
-13,56409377;-0,19818720
-13,55409377;-0,19818720
-13,54409377;-0,19818720
-13,53409377;-0,19818720
-13,52409377;-0,19818720
-13,51409377;-0,19818720
-13,50409377;-0,19818720
-13,49409377;-0,21625420
-13,48409377;-0,19818720
-13,47409377;-0,21625420
-13,46409377;-0,21625420
-13,45409377;-0,21625420
-13,44409377;-0,21625420
-13,43409377;-0,21625420
-13,42409377;-0,21625420
-13,41409377;-0,21625420
-13,40409377;-0,21625420
-13,39409377;-0,23438220
-13,38409377;-0,21625420
-13,37409377;-0,23438220
-13,36409377;-0,23438220
-13,35409377;-0,23438220
-13,34409377;-0,23438220
-13,33409377;-0,23438220
-13,32409377;-0,23438220
-13,31409377;-0,23438220
-13,30409377;-0,23438220
-13,29409377;-0,23438220
-13,28409377;-0,23438220
-13,27409377;-0,23438220
-13,26409377;-0,23438220
-13,25409377;-0,23438220
-13,24409377;-0,23438220
-13,23409377;-0,23438220
-13,22409377;-0,23438220
-13,21409377;-0,25244910
-13,20409377;-0,25244910
-13,19409377;-0,25244910
-13,18409377;-0,25244910
-13,17409377;-0,23438220
-13,16409377;-0,25244910
-13,15409377;-0,25244910
-13,14409377;-0,25244910
-13,13409377;-0,25244910
-13,12409377;-0,25244910
-13,11409377;-0,25244910
-13,10409377;-0,25244910
-13,09409377;-0,25244910
-13,08409377;-0,25244910
-13,07409377;-0,25244910
-13,06409377;-0,25244910
-13,05409377;-0,25244910
-13,04409377;-0,25244910
-13,03409377;-0,25244910
-13,02409378;-0,25244910
-13,01409378;-0,25244910
-13,00409378;-0,25244910
-12,99409378;-0,25244910
-12,98409378;-0,25244910
-12,97409378;-0,25244910
-12,96409378;-0,25244910
-12,95409378;-0,25244910
-12,94409378;-0,25244910
-12,93409378;-0,25244910
-12,92409378;-0,27051610
-12,91409378;-0,25244910
-12,90409378;-0,25244910
-12,89409378;-0,25244910
-12,88409378;-0,25244910
-12,87409378;-0,25244910
-12,86409378;-0,25244910
-12,85409378;-0,27051610
-12,84409378;-0,27051610
-12,83409378;-0,25244910
-12,82409378;-0,27051610
-12,81409378;-0,25244910
-12,80409378;-0,25244910
-12,79409378;-0,27051610
-12,78409378;-0,27051610
-12,77409378;-0,27051610
-12,76409378;-0,27051610
-12,75409378;-0,27051610
-12,74409378;-0,27051610
-12,73409378;-0,27051610
-12,72409378;-0,25244910
-12,71409378;-0,27051610
-12,70409378;-0,27051610
-12,69409378;-0,27051610
-12,68409378;-0,25244910
-12,67409378;-0,25244910
-12,66409378;-0,27051610
-12,65409378;-0,27051610
-12,64409378;-0,27051610
-12,63409378;-0,27051610
-12,62409378;-0,25244910
-12,61409378;-0,27051610
-12,60409378;-0,27051610
-12,59409378;-0,25244910
-12,58409378;-0,27051610
-12,57409378;-0,25244910
-12,56409378;-0,27051610
-12,55409378;-0,25244910
-12,54409378;-0,27051610
-12,53409378;-0,25244910
-12,52409378;-0,25244910
-12,51409378;-0,27051610
-12,50409378;-0,25244910
-12,49409378;-0,25244910
-12,48409378;-0,27051610
-12,47409378;-0,25244910
-12,46409378;-0,27051610
-12,45409378;-0,25244910
-12,44409378;-0,27051610
-12,43409378;-0,25244910
-12,42409378;-0,27051610
-12,41409378;-0,27051610
-12,40409378;-0,27051610
-12,39409378;-0,27051610
-12,38409378;-0,27051610
-12,37409378;-0,27051610
-12,36409378;-0,25244910
-12,35409378;-0,27051610
-12,34409378;-0,25244910
-12,33409378;-0,25244910
-12,32409378;-0,27051610
-12,31409378;-0,25244910
-12,30409378;-0,25244910
-12,29409378;-0,27051610
-12,28409378;-0,25244910
-12,27409378;-0,27051610
-12,26409378;-0,25244910
-12,25409378;-0,25244910
-12,24409378;-0,25244910
-12,23409378;-0,25244910
-12,22409378;-0,25244910
-12,21409378;-0,25244910
-12,20409378;-0,25244910
-12,19409378;-0,25244910
-12,18409378;-0,25244910
-12,17409378;-0,25244910
-12,16409378;-0,25244910
-12,15409378;-0,25244910
-12,14409378;-0,25244910
-12,13409378;-0,25244910
-12,12409378;-0,25244910
-12,11409378;-0,25244910
-12,10409378;-0,25244910
-12,09409378;-0,25244910
-12,08409378;-0,25244910
-12,07409378;-0,23438220
-12,06409378;-0,23438220
-12,05409378;-0,25244910
-12,04409378;-0,25244910
-12,03409378;-0,23438220
-12,02409378;-0,23438220
-12,01409378;-0,23438220
-12,00409378;-0,23438220
-11,99409378;-0,23438220
-11,98409378;-0,23438220
-11,97409378;-0,23438220
-11,96409378;-0,23438220
-11,95409378;-0,23438220
-11,94409378;-0,23438220
-11,93409378;-0,23438220
-11,92409378;-0,23438220
-11,91409378;-0,23438220
-11,90409378;-0,21625420
-11,89409378;-0,23438220
-11,88409378;-0,21625420
-11,87409378;-0,21625420
-11,86409378;-0,23438220
-11,85409378;-0,21625420
-11,84409378;-0,23438220
-11,83409378;-0,21625420
-11,82409378;-0,21625420
-11,81409378;-0,21625420
-11,80409378;-0,21625420
-11,79409378;-0,21625420
-11,78409378;-0,21625420
-11,77409378;-0,21625420
-11,76409378;-0,21625420
-11,75409378;-0,21625420
-11,74409378;-0,21625420
-11,73409378;-0,21625420
-11,72409378;-0,21625420
-11,71409378;-0,21625420
-11,70409378;-0,19818720
-11,69409378;-0,19818720
-11,68409378;-0,19818720
-11,67409378;-0,19818720
-11,66409378;-0,19818720
-11,65409378;-0,19818720
-11,64409378;-0,19818720
-11,63409378;-0,18012020
-11,62409378;-0,18012020
-11,61409378;-0,19818720
-11,60409378;-0,18012020
-11,59409378;-0,18012020
-11,58409378;-0,18012020
-11,57409378;-0,18012020
-11,56409378;-0,18012020
-11,55409378;-0,18012020
-11,54409378;-0,18012020
-11,53409378;-0,18012020
-11,52409378;-0,18012020
-11,51409378;-0,18012020
-11,50409378;-0,18012020
-11,49409378;-0,16205330
-11,48409378;-0,18012020
-11,47409378;-0,16205330
-11,46409378;-0,16205330
-11,45409378;-0,16205330
-11,44409378;-0,16205330
-11,43409378;-0,16205330
-11,42409378;-0,16205330
-11,41409378;-0,14392530
-11,40409378;-0,16205330
-11,39409378;-0,14392530
-11,38409378;-0,14392530
-11,37409379;-0,14392530
-11,36409379;-0,14392530
-11,35409379;-0,14392530
-11,34409379;-0,14392530
-11,33409379;-0,14392530
-11,32409379;-0,14392530
-11,31409379;-0,12585830
-11,30409379;-0,14392530
-11,29409379;-0,12585830
-11,28409379;-0,12585830
-11,27409379;-0,10779140
-11,26409379;-0,12585830
-11,25409379;-0,10779140
-11,24409379;-0,10779140
-11,23409379;-0,10779140
-11,22409379;-0,10779140
-11,21409379;-0,10779140
-11,20409379;-0,10779140
-11,19409379;-0,10779140
-11,18409379;-0,10779140
-11,17409379;-0,10779140
-11,16409379;-0,10779140
-11,15409379;-0,08972442
-11,14409379;-0,10779140
-11,13409379;-0,08972442
-11,12409379;-0,08972442
-11,11409379;-0,08972442
-11,10409379;-0,08972442
-11,09409379;-0,10779140
-11,08409379;-0,08972442
-11,07409379;-0,08972442
-11,06409379;-0,08972442
-11,05409379;-0,08972442
-11,04409379;-0,08972442
-11,03409379;-0,08972442
-11,02409379;-0,07165746
-11,01409379;-0,07165746
-11,00409379;-0,07165746
-10,99409379;-0,07165746
-10,98409379;-0,07165746
-10,97409379;-0,07165746
-10,96409379;-0,07165746
-10,95409379;-0,05352946
-10,94409379;-0,07165746
-10,93409379;-0,07165746
-10,92409379;-0,05352946
-10,91409379;-0,05352946
-10,90409379;-0,05352946
-10,89409379;-0,05352946
-10,88409379;-0,05352946
-10,87409379;-0,03546251
-10,86409379;-0,03546251
-10,85409379;-0,03546251
-10,84409379;-0,03546251
-10,83409379;-0,03546251
-10,82409379;-0,03546251
-10,81409379;-0,03546251
-10,80409379;-0,03546251
-10,79409379;-0,01739555
-10,78409379;-0,01739555
-10,77409379;-0,01739555
-10,76409379;-0,01739555
-10,75409379;-0,01739555
-10,74409379;-0,01739555
-10,73409379;-0,01739555
-10,72409379;0,00067141
-10,71409379;0,00067141
-10,70409379;0,00067141
-10,69409379;0,00067141
-10,68409379;0,00067141
-10,67409379;0,00067141
-10,66409379;0,01873836
-10,65409379;0,00067141
-10,64409379;0,01873836
-10,63409379;0,01873836
-10,62409379;0,01873836
-10,61409379;0,03680532
-10,60409379;0,01873836
-10,59409379;0,03680532
-10,58409379;0,03680532
-10,57409379;0,03680532
-10,56409379;0,03680532
-10,55409379;0,03680532
-10,54409379;0,03680532
-10,53409379;0,03680532
-10,52409379;0,05487228
-10,51409379;0,03680532
-10,50409379;0,05487228
-10,49409379;0,05487228
-10,48409379;0,05487228
-10,47409379;0,05487228
-10,46409379;0,05487228
-10,45409379;0,05487228
-10,44409379;0,05487228
-10,43409379;0,07293924
-10,42409379;0,05487228
-10,41409379;0,07293924
-10,40409379;0,07293924
-10,39409379;0,07293924
-10,38409379;0,07293924
-10,37409379;0,09100620
-10,36409379;0,07293924
-10,35409379;0,09100620
-10,34409379;0,09100620
-10,33409379;0,09100620
-10,32409379;0,09100620
-10,31409379;0,10913420
-10,30409379;0,10913420
-10,29409379;0,10913420
-10,28409379;0,10913420
-10,27409379;0,10913420
-10,26409379;0,12720110
-10,25409379;0,12720110
-10,24409379;0,12720110
-10,23409379;0,12720110
-10,22409379;0,12720110
-10,21409379;0,12720110
-10,20409379;0,12720110
-10,19409379;0,14526810
-10,18409379;0,14526810
-10,17409379;0,14526810
-10,16409379;0,14526810
-10,15409379;0,14526810
-10,14409379;0,16333510
-10,13409379;0,16333510
-10,12409379;0,16333510
-10,11409379;0,16333510
-10,10409379;0,16333510
-10,09409379;0,18140200
-10,08409379;0,18140200
-10,07409379;0,18140200
-10,06409379;0,18140200
-10,05409379;0,18140200
-10,04409379;0,18140200
-10,03409379;0,18140200
-10,02409379;0,18140200
-10,01409379;0,18140200
-10,00409379;0,19953000
-9,99409379;0,19953000
-9,98409379;0,19953000
-9,97409379;0,19953000
-9,96409379;0,19953000
-9,95409379;0,21759700
-9,94409379;0,19953000
-9,93409379;0,21759700
-9,92409379;0,21759700
-9,91409379;0,21759700
-9,90409379;0,21759700
-9,89409379;0,21759700
-9,88409379;0,21759700
-9,87409379;0,21759700
-9,86409379;0,23566390
-9,85409379;0,23566390
-9,84409379;0,23566390
-9,83409379;0,25373090
-9,82409379;0,23566390
-9,81409379;0,23566390
-9,80409379;0,25373090
-9,79409379;0,25373090
-9,78409379;0,25373090
-9,77409379;0,25373090
-9,76409379;0,25373090
-9,75409379;0,25373090
-9,74409379;0,25373090
-9,73409380;0,25373090
-9,72409380;0,25373090
-9,71409380;0,27185890
-9,70409380;0,27185890
-9,69409380;0,27185890
-9,68409380;0,27185890
-9,67409380;0,27185890
-9,66409380;0,27185890
-9,65409380;0,28992580
-9,64409380;0,28992580
-9,63409380;0,28992580
-9,62409380;0,28992580
-9,61409380;0,28992580
-9,60409380;0,28992580
-9,59409380;0,28992580
-9,58409380;0,30799280
-9,57409380;0,30799280
-9,56409380;0,30799280
-9,55409380;0,30799280
-9,54409380;0,32605980
-9,53409380;0,32605980
-9,52409380;0,32605980
-9,51409380;0,32605980
-9,50409380;0,32605980
-9,49409380;0,32605980
-9,48409380;0,32605980
-9,47409380;0,32605980
-9,46409380;0,32605980
-9,45409380;0,34412670
-9,44409380;0,34412670
-9,43409380;0,34412670
-9,42409380;0,34412670
-9,41409380;0,34412670
-9,40409380;0,36225470
-9,39409380;0,36225470
-9,38409380;0,36225470
-9,37409380;0,36225470
-9,36409380;0,36225470
-9,35409380;0,36225470
-9,34409380;0,38032170
-9,33409380;0,36225470
-9,32409380;0,38032170
-9,31409380;0,38032170
-9,30409380;0,38032170
-9,29409380;0,38032170
-9,28409380;0,38032170
-9,27409380;0,39838860
-9,26409380;0,39838860
-9,25409380;0,39838860
-9,24409380;0,39838860
-9,23409380;0,39838860
-9,22409380;0,39838860
-9,21409380;0,39838860
-9,20409380;0,39838860
-9,19409380;0,39838860
-9,18409380;0,39838860
-9,17409380;0,41645560
-9,16409380;0,41645560
-9,15409380;0,41645560
-9,14409380;0,41645560
-9,13409380;0,41645560
-9,12409380;0,41645560
-9,11409380;0,41645560
-9,10409380;0,41645560
-9,09409380;0,41645560
-9,08409380;0,43458360
-9,07409380;0,43458360
-9,06409380;0,43458360
-9,05409380;0,43458360
-9,04409380;0,43458360
-9,03409380;0,43458360
-9,02409380;0,43458360
-9,01409380;0,45265050
-9,00409380;0,45265050
-8,99409380;0,45265050
-8,98409380;0,45265050
-8,97409380;0,47071750
-8,96409380;0,47071750
-8,95409380;0,47071750
-8,94409380;0,47071750
-8,93409380;0,47071750
-8,92409380;0,47071750
-8,91409380;0,47071750
-8,90409380;0,47071750
-8,89409380;0,47071750
-8,88409380;0,48878440
-8,87409380;0,47071750
-8,86409380;0,48878440
-8,85409380;0,48878440
-8,84409380;0,48878440
-8,83409380;0,48878440
-8,82409380;0,48878440
-8,81409380;0,50685140
-8,80409380;0,50685140
-8,79409380;0,48878440
-8,78409380;0,48878440
-8,77409380;0,50685140
-8,76409380;0,50685140
-8,75409380;0,50685140
-8,74409380;0,52497940
-8,73409380;0,52497940
-8,72409380;0,50685140
-8,71409380;0,52497940
-8,70409380;0,52497940
-8,69409380;0,52497940
-8,68409380;0,52497940
-8,67409380;0,52497940
-8,66409380;0,54304640
-8,65409380;0,52497940
-8,64409380;0,54304640
-8,63409380;0,54304640
-8,62409380;0,54304640
-8,61409380;0,54304640
-8,60409380;0,54304640
-8,59409380;0,54304640
-8,58409380;0,54304640
-8,57409380;0,54304640
-8,56409380;0,54304640
-8,55409380;0,56111330
-8,54409380;0,54304640
-8,53409380;0,56111330
-8,52409380;0,56111330
-8,51409380;0,56111330
-8,50409380;0,56111330
-8,49409380;0,56111330
-8,48409380;0,56111330
-8,47409380;0,56111330
-8,46409380;0,56111330
-8,45409380;0,56111330
-8,44409380;0,56111330
-8,43409380;0,56111330
-8,42409380;0,56111330
-8,41409380;0,56111330
-8,40409380;0,57918030
-8,39409380;0,56111330
-8,38409380;0,57918030
-8,37409380;0,57918030
-8,36409380;0,57918030
-8,35409380;0,57918030
-8,34409380;0,57918030
-8,33409380;0,57918030
-8,32409380;0,57918030
-8,31409380;0,57918030
-8,30409380;0,57918030
-8,29409380;0,59730830
-8,28409380;0,57918030
-8,27409380;0,57918030
-8,26409380;0,57918030
-8,25409380;0,59730830
-8,24409380;0,59730830
-8,23409380;0,57918030
-8,22409380;0,59730830
-8,21409380;0,59730830
-8,20409380;0,59730830
-8,19409380;0,59730830
-8,18409380;0,59730830
-8,17409380;0,59730830
-8,16409380;0,61537520
-8,15409380;0,61537520
-8,14409380;0,61537520
-8,13409380;0,61537520
-8,12409380;0,61537520
-8,11409380;0,61537520
-8,10409380;0,59730830
-8,09409380;0,61537520
-8,08409381;0,61537520
-8,07409381;0,61537520
-8,06409381;0,61537520
-8,05409381;0,61537520
-8,04409381;0,61537520
-8,03409381;0,61537520
-8,02409381;0,61537520
-8,01409381;0,61537520
-8,00409381;0,61537520
-7,99409381;0,61537520
-7,98409381;0,61537520
-7,97409381;0,61537520
-7,96409381;0,61537520
-7,95409381;0,63344220
-7,94409381;0,61537520
-7,93409381;0,63344220
-7,92409381;0,61537520
-7,91409381;0,63344220
-7,90409381;0,63344220
-7,89409381;0,63344220
-7,88409381;0,63344220
-7,87409381;0,63344220
-7,86409381;0,63344220
-7,85409381;0,63344220
-7,84409381;0,63344220
-7,83409381;0,63344220
-7,82409381;0,63344220
-7,81409381;0,63344220
-7,80409381;0,63344220
-7,79409381;0,63344220
-7,78409381;0,63344220
-7,77409381;0,63344220
-7,76409381;0,63344220
-7,75409381;0,63344220
-7,74409381;0,65150920
-7,73409381;0,63344220
-7,72409381;0,63344220
-7,71409381;0,63344220
-7,70409381;0,63344220
-7,69409381;0,63344220
-7,68409381;0,63344220
-7,67409381;0,63344220
-7,66409381;0,65150920
-7,65409381;0,63344220
-7,64409381;0,63344220
-7,63409381;0,63344220
-7,62409381;0,63344220
-7,61409381;0,63344220
-7,60409381;0,65150920
-7,59409381;0,63344220
-7,58409381;0,63344220
-7,57409381;0,63344220
-7,56409381;0,63344220
-7,55409381;0,63344220
-7,54409381;0,63344220
-7,53409381;0,65150920
-7,52409381;0,63344220
-7,51409381;0,63344220
-7,50409381;0,63344220
-7,49409381;0,65150920
-7,48409381;0,63344220
-7,47409381;0,63344220
-7,46409381;0,65150920
-7,45409381;0,65150920
-7,44409381;0,65150920
-7,43409381;0,65150920
-7,42409381;0,65150920
-7,41409381;0,65150920
-7,40409381;0,63344220
-7,39409381;0,65150920
-7,38409381;0,65150920
-7,37409381;0,63344220
-7,36409381;0,63344220
-7,35409381;0,65150920
-7,34409381;0,65150920
-7,33409381;0,65150920
-7,32409381;0,63344220
-7,31409381;0,65150920
-7,30409381;0,63344220
-7,29409381;0,65150920
-7,28409381;0,63344220
-7,27409381;0,65150920
-7,26409381;0,65150920
-7,25409381;0,65150920
-7,24409381;0,63344220
-7,23409381;0,63344220
-7,22409381;0,63344220
-7,21409381;0,65150920
-7,20409381;0,63344220
-7,19409381;0,65150920
-7,18409381;0,63344220
-7,17409381;0,63344220
-7,16409381;0,63344220
-7,15409381;0,65150920
-7,14409381;0,63344220
-7,13409381;0,63344220
-7,12409381;0,63344220
-7,11409381;0,63344220
-7,10409381;0,63344220
-7,09409381;0,63344220
-7,08409381;0,63344220
-7,07409381;0,63344220
-7,06409381;0,63344220
-7,05409381;0,63344220
-7,04409381;0,61537520
-7,03409381;0,63344220
-7,02409381;0,63344220
-7,01409381;0,63344220
-7,00409381;0,63344220
-6,99409381;0,63344220
-6,98409381;0,61537520
-6,97409381;0,61537520
-6,96409381;0,61537520
-6,95409381;0,61537520
-6,94409381;0,61537520
-6,93409381;0,61537520
-6,92409381;0,61537520
-6,91409381;0,59730830
-6,90409381;0,61537520
-6,89409381;0,61537520
-6,88409381;0,61537520
-6,87409381;0,61537520
-6,86409381;0,59730830
-6,85409381;0,61537520
-6,84409381;0,61537520
-6,83409381;0,61537520
-6,82409381;0,59730830
-6,81409381;0,59730830
-6,80409381;0,59730830
-6,79409381;0,59730830
-6,78409381;0,57918030
-6,77409381;0,59730830
-6,76409381;0,57918030
-6,75409381;0,59730830
-6,74409381;0,57918030
-6,73409381;0,57918030
-6,72409381;0,59730830
-6,71409381;0,57918030
-6,70409381;0,57918030
-6,69409381;0,57918030
-6,68409381;0,57918030
-6,67409381;0,57918030
-6,66409381;0,57918030
-6,65409381;0,57918030
-6,64409381;0,56111330
-6,63409381;0,57918030
-6,62409381;0,57918030
-6,61409381;0,56111330
-6,60409381;0,57918030
-6,59409381;0,56111330
-6,58409381;0,56111330
-6,57409381;0,56111330
-6,56409381;0,56111330
-6,55409381;0,56111330
-6,54409381;0,54304640
-6,53409381;0,56111330
-6,52409381;0,56111330
-6,51409381;0,54304640
-6,50409381;0,56111330
-6,49409381;0,54304640
-6,48409381;0,54304640
-6,47409381;0,54304640
-6,46409381;0,54304640
-6,45409381;0,54304640
-6,44409382;0,54304640
-6,43409382;0,54304640
-6,42409382;0,54304640
-6,41409382;0,54304640
-6,40409382;0,52497940
-6,39409382;0,52497940
-6,38409382;0,52497940
-6,37409382;0,52497940
-6,36409382;0,52497940
-6,35409382;0,50685140
-6,34409382;0,50685140
-6,33409382;0,50685140
-6,32409382;0,50685140
-6,31409382;0,50685140
-6,30409382;0,50685140
-6,29409382;0,50685140
-6,28409382;0,50685140
-6,27409382;0,48878440
-6,26409382;0,48878440
-6,25409382;0,50685140
-6,24409382;0,48878440
-6,23409382;0,48878440
-6,22409382;0,48878440
-6,21409382;0,48878440
-6,20409382;0,47071750
-6,19409382;0,47071750
-6,18409382;0,47071750
-6,17409382;0,47071750
-6,16409382;0,47071750
-6,15409382;0,47071750
-6,14409382;0,47071750
-6,13409382;0,47071750
-6,12409382;0,45265050
-6,11409382;0,45265050
-6,10409382;0,45265050
-6,09409382;0,43458360
-6,08409382;0,45265050
-6,07409382;0,43458360
-6,06409382;0,43458360
-6,05409382;0,43458360
-6,04409382;0,43458360
-6,03409382;0,43458360
-6,02409382;0,43458360
-6,01409382;0,43458360
-6,00409382;0,43458360
-5,99409382;0,43458360
-5,98409382;0,41645560
-5,97409382;0,43458360
-5,96409382;0,41645560
-5,95409382;0,41645560
-5,94409382;0,41645560
-5,93409382;0,41645560
-5,92409382;0,41645560
-5,91409382;0,41645560
-5,90409382;0,41645560
-5,89409382;0,41645560
-5,88409382;0,41645560
-5,87409382;0,39838860
-5,86409382;0,39838860
-5,85409382;0,39838860
-5,84409382;0,39838860
-5,83409382;0,39838860
-5,82409382;0,39838860
-5,81409382;0,39838860
-5,80409382;0,39838860
-5,79409382;0,39838860
-5,78409382;0,39838860
-5,77409382;0,38032170
-5,76409382;0,38032170
-5,75409382;0,38032170
-5,74409382;0,38032170
-5,73409382;0,36225470
-5,72409382;0,36225470
-5,71409382;0,36225470
-5,70409382;0,36225470
-5,69409382;0,36225470
-5,68409382;0,34412670
-5,67409382;0,34412670
-5,66409382;0,34412670
-5,65409382;0,34412670
-5,64409382;0,34412670
-5,63409382;0,34412670
-5,62409382;0,34412670
-5,61409382;0,34412670
-5,60409382;0,32605980
-5,59409382;0,32605980
-5,58409382;0,32605980
-5,57409382;0,32605980
-5,56409382;0,32605980
-5,55409382;0,32605980
-5,54409382;0,30799280
-5,53409382;0,30799280
-5,52409382;0,30799280
-5,51409382;0,30799280
-5,50409382;0,30799280
-5,49409382;0,28992580
-5,48409382;0,28992580
-5,47409382;0,28992580
-5,46409382;0,28992580
-5,45409382;0,28992580
-5,44409382;0,27185890
-5,43409382;0,28992580
-5,42409382;0,27185890
-5,41409382;0,27185890
-5,40409382;0,27185890
-5,39409382;0,27185890
-5,38409382;0,27185890
-5,37409382;0,25373090
-5,36409382;0,25373090
-5,35409382;0,25373090
-5,34409382;0,25373090
-5,33409382;0,25373090
-5,32409382;0,25373090
-5,31409382;0,25373090
-5,30409382;0,25373090
-5,29409382;0,25373090
-5,28409382;0,25373090
-5,27409382;0,25373090
-5,26409382;0,23566390
-5,25409382;0,23566390
-5,24409382;0,23566390
-5,23409382;0,21759700
-5,22409382;0,21759700
-5,21409382;0,21759700
-5,20409382;0,21759700
-5,19409382;0,21759700
-5,18409382;0,19953000
-5,17409382;0,19953000
-5,16409382;0,19953000
-5,15409382;0,19953000
-5,14409382;0,19953000
-5,13409382;0,19953000
-5,12409382;0,19953000
-5,11409382;0,18140200
-5,10409382;0,18140200
-5,09409382;0,18140200
-5,08409382;0,18140200
-5,07409382;0,18140200
-5,06409382;0,18140200
-5,05409382;0,16333510
-5,04409382;0,16333510
-5,03409382;0,16333510
-5,02409382;0,14526810
-5,01409382;0,14526810
-5,00409382;0,14526810
-4,99409382;0,14526810
-4,98409382;0,14526810
-4,97409382;0,14526810
-4,96409382;0,14526810
-4,95409382;0,12720110
-4,94409382;0,12720110
-4,93409382;0,12720110
-4,92409382;0,12720110
-4,91409382;0,12720110
-4,90409382;0,12720110
-4,89409382;0,10913420
-4,88409382;0,10913420
-4,87409382;0,10913420
-4,86409382;0,10913420
-4,85409382;0,10913420
-4,84409382;0,10913420
-4,83409382;0,10913420
-4,82409382;0,10913420
-4,81409382;0,09100620
-4,80409382;0,09100620
-4,79409383;0,09100620
-4,78409383;0,09100620
-4,77409383;0,09100620
-4,76409383;0,07293924
-4,75409383;0,07293924
-4,74409383;0,07293924
-4,73409383;0,07293924
-4,72409383;0,07293924
-4,71409383;0,05487228
-4,70409383;0,05487228
-4,69409383;0,07293924
-4,68409383;0,05487228
-4,67409383;0,05487228
-4,66409383;0,05487228
-4,65409383;0,05487228
-4,64409383;0,05487228
-4,63409383;0,05487228
-4,62409383;0,05487228
-4,61409383;0,03680532
-4,60409383;0,03680532
-4,59409383;0,03680532
-4,58409383;0,03680532
-4,57409383;0,03680532
-4,56409383;0,03680532
-4,55409383;0,03680532
-4,54409383;0,01873836
-4,53409383;0,01873836
-4,52409383;0,01873836
-4,51409383;0,01873836
-4,50409383;0,01873836
-4,49409383;0,01873836
-4,48409383;0,00067141
-4,47409383;0,00067141
-4,46409383;0,00067141
-4,45409383;0,00067141
-4,44409383;0,00067141
-4,43409383;-0,01739555
-4,42409383;-0,01739555
-4,41409383;-0,01739555
-4,40409383;-0,01739555
-4,39409383;-0,01739555
-4,38409383;-0,01739555
-4,37409383;-0,03546251
-4,36409383;-0,01739555
-4,35409383;-0,03546251
-4,34409383;-0,03546251
-4,33409383;-0,03546251
-4,32409383;-0,03546251
-4,31409383;-0,03546251
-4,30409383;-0,03546251
-4,29409383;-0,03546251
-4,28409383;-0,03546251
-4,27409383;-0,03546251
-4,26409383;-0,05352946
-4,25409383;-0,05352946
-4,24409383;-0,05352946
-4,23409383;-0,05352946
-4,22409383;-0,05352946
-4,21409383;-0,07165746
-4,20409383;-0,07165746
-4,19409383;-0,07165746
-4,18409383;-0,07165746
-4,17409383;-0,07165746
-4,16409383;-0,07165746
