Temps;Canal A;Canal B
(ms);(V);(V)

0,00000000;3,41990400;0,54597620
0,16384000;3,41990400;0,54597620
0,32768000;3,50962900;0,54597620
0,49152000;3,50962900;0,54597620
0,65536000;3,50962900;0,63692130
0,81920000;3,50962900;0,63692130
0,98303999;3,50962900;0,54597620
1,14687999;3,50962900;0,63692130
1,31071999;3,50962900;0,63692130
1,47455999;3,50962900;0,63692130
1,63839999;3,50962900;0,63692130
1,80223999;3,50962900;0,63692130
1,96607999;3,50962900;0,54597620
2,12991999;3,50962900;0,63692130
2,29375999;3,41990400;0,63692130
2,45759999;3,50962900;0,63692130
2,62143998;3,50962900;0,63692130
2,78527998;3,50962900;0,63692130
2,94911998;3,50962900;0,54597620
3,11295998;3,50962900;0,63692130
3,27679998;3,41990400;0,63692130
3,44063998;3,50962900;0,63692130
3,60447998;3,50962900;0,63692130
3,76831998;3,50962900;0,63692130
3,93215998;3,50962900;0,54597620
4,09599998;3,50962900;0,63692130
4,25983997;3,50962900;0,63692130
4,42367997;3,50962900;0,63692130
4,58751997;3,50962900;0,63692130
4,75135997;3,41990400;0,54597620
4,91519997;3,50962900;0,63692130
5,07903997;3,50962900;0,63692130
5,24287997;3,41990400;0,63692130
5,40671997;3,41990400;0,63692130
5,57055997;3,41990400;0,63692130
5,73439997;3,41990400;0,63692130
5,89823996;3,41990400;0,54597620
6,06207996;3,50962900;0,54597620
6,22591996;3,50962900;0,54597620
6,38975996;3,41990400;0,54597620
6,55359996;3,50962900;0,63692130
6,71743996;3,41990400;0,54597620
6,88127996;3,50962900;0,63692130
7,04511996;3,50962900;0,63692130
7,20895996;3,50962900;0,63692130
7,37279996;3,50962900;0,63692130
7,53663995;3,50962900;0,63692130
7,70047995;3,50962900;0,63692130
7,86431995;3,50962900;0,63692130
8,02815995;3,41990400;0,63692130
8,19199995;3,50962900;0,63692130
8,35583995;3,50962900;0,63692130
8,51967995;3,50962900;0,63692130
8,68351995;3,50962900;0,54597620
8,84735995;3,50962900;0,63692130
9,01119995;3,50962900;0,63692130
9,17503994;3,50962900;0,63692130
9,33887994;3,50962900;0,63692130
9,50271994;3,50962900;0,54597620
9,66655994;3,50962900;0,63692130
9,83039994;3,50962900;0,63692130
9,99423994;3,41990400;0,63692130
10,15807994;3,50962900;0,54597620
10,32191994;3,50962900;0,63692130
10,48575994;3,41990400;0,63692130
10,64959994;3,50962900;0,63692130
10,81343993;3,50962900;0,63692130
10,97727993;3,50962900;0,63692130
11,14111993;3,50962900;0,54597620
11,30495993;3,50962900;0,54597620
11,46879993;3,50962900;0,54597620
11,63263993;3,41990400;0,54597620
11,79647993;3,50962900;0,54597620
11,96031993;3,50962900;0,63692130
12,12415993;3,50962900;0,63692130
12,28799993;3,41990400;0,63692130
12,45183992;3,50962900;0,63692130
12,61567992;3,50962900;0,63692130
12,77951992;3,50962900;0,63692130
12,94335992;3,50962900;0,63692130
13,10719992;3,50962900;0,63692130
13,27103992;3,50962900;0,63692130
13,43487992;3,50962900;0,63692130
13,59871992;3,50962900;0,54597620
13,76255992;3,50962900;0,54597620
13,92639992;3,50962900;0,63692130
14,09023991;3,50962900;0,63692130
14,25407991;3,50962900;0,54597620
14,41791991;3,41990400;0,63692130
14,58175991;3,50962900;0,63692130
14,74559991;3,50962900;0,63692130
14,90943991;3,50962900;0,54597620
15,07327991;3,50962900;0,63692130
15,23711991;3,50962900;0,63692130
15,40095991;3,50962900;0,63692130
15,56479991;3,50962900;0,63692130
15,72863990;3,50962900;0,63692130
15,89247990;3,50962900;0,54597620
16,05631990;3,50962900;0,54597620
16,22015990;3,41990400;0,54597620
16,38399990;3,50962900;0,63692130
16,54783990;3,50962900;0,63692130
16,71167990;3,50962900;0,63692130
16,87551990;3,50962900;0,63692130
17,03935990;3,50962900;0,63692130
17,20319990;3,41990400;0,63692130
17,36703989;3,50962900;0,54597620
17,53087989;3,50962900;0,63692130
17,69471989;3,50962900;0,63692130
17,85855989;3,50962900;0,63692130
18,02239989;3,50962900;0,63692130
18,18623989;3,50962900;0,63692130
18,35007989;3,50962900;0,63692130
18,51391989;3,41990400;0,63692130
18,67775989;3,50962900;0,63692130
18,84159989;3,50962900;0,54597620
19,00543988;3,50962900;0,63692130
19,16927988;3,50962900;0,63692130
19,33311988;3,50962900;0,54597620
19,49695988;3,50962900;0,54597620
19,66079988;3,41990400;0,54597620
19,82463988;3,50962900;0,54597620
19,98847988;3,50962900;0,63692130
20,15231988;3,41990400;0,63692130
20,31615988;3,50962900;0,54597620
20,47999988;3,50962900;0,54597620
