Temps;Canal A;Canal B
(ms);(V);(V)

0,00000000;0,00762963;0,54597620
0,16384000;0,00762963;0,54597620
0,32768000;-0,08209479;0,63692130
0,49152000;0,00762963;0,54597620
0,65536000;0,00762963;0,54597620
0,81920000;0,00762963;0,63692130
0,98303999;0,00762963;0,63692130
1,14687999;0,00762963;0,63692130
1,31071999;0,00762963;0,54597620
1,47455999;0,00762963;0,54597620
1,63839999;0,00762963;0,63692130
1,80223999;0,00762963;0,54597620
1,96607999;-0,08209479;0,54597620
2,12991999;0,00762963;0,63692130
2,29375999;0,00762963;0,54597620
2,45759999;0,00762963;0,54597620
2,62143998;0,00762963;0,63692130
2,78527998;0,00762963;0,54597620
2,94911998;0,00762963;0,54597620
3,11295998;-0,08209479;0,54597620
3,27679998;0,00762963;0,54597620
3,44063998;0,00762963;0,63692130
3,60447998;0,00762963;0,54597620
3,76831998;0,00762963;0,63692130
3,93215998;0,00762963;0,63692130
4,09599998;0,00762963;0,63692130
4,25983997;0,00762963;0,63692130
4,42367997;0,00762963;0,54597620
4,58751997;0,00762963;0,63692130
4,75135997;0,00762963;0,54597620
4,91519997;0,00762963;0,54597620
5,07903997;0,00762963;0,63692130
5,24287997;-0,08209479;0,54597620
5,40671997;0,00762963;0,63692130
5,57055997;0,00762963;0,63692130
5,73439997;0,00762963;0,54597620
5,89823996;0,00762963;0,63692130
6,06207996;0,00762963;0,63692130
6,22591996;0,00762963;0,63692130
6,38975996;0,00762963;0,63692130
6,55359996;-0,08209479;0,54597620
6,71743996;0,00762963;0,63692130
6,88127996;0,00762963;0,63692130
7,04511996;0,00762963;0,63692130
7,20895996;-0,08209479;0,63692130
7,37279996;-0,08209479;0,54597620
7,53663995;0,00762963;0,63692130
7,70047995;0,00762963;0,63692130
7,86431995;0,00762963;0,63692130
8,02815995;0,00762963;0,63692130
8,19199995;0,00762963;0,63692130
8,35583995;0,00762963;0,63692130
8,51967995;0,00762963;0,63692130
8,68351995;0,00762963;0,54597620
8,84735995;0,00762963;0,63692130
9,01119995;0,00762963;0,63692130
9,17503994;0,00762963;0,63692130
9,33887994;0,00762963;0,54597620
9,50271994;0,00762963;0,63692130
9,66655994;0,00762963;0,54597620
9,83039994;0,00762963;0,63692130
9,99423994;0,00762963;0,54597620
10,15807994;0,00762963;0,63692130
10,32191994;0,00762963;0,54597620
10,48575994;0,00762963;0,63692130
10,64959994;-0,08209479;0,54597620
10,81343993;0,00762963;0,63692130
10,97727993;0,00762963;0,63692130
11,14111993;0,00762963;0,54597620
11,30495993;0,00762963;0,54597620
11,46879993;-0,08209479;0,63692130
11,63263993;0,00762963;0,54597620
11,79647993;0,00762963;0,54597620
11,96031993;0,00762963;0,54597620
12,12415993;0,00762963;0,54597620
12,28799993;0,00762963;0,63692130
12,45183992;0,00762963;0,63692130
12,61567992;0,00762963;0,54597620
12,77951992;0,00762963;0,63692130
12,94335992;0,00762963;0,54597620
13,10719992;0,00762963;0,63692130
13,27103992;0,00762963;0,63692130
13,43487992;0,00762963;0,54597620
13,59871992;0,00762963;0,54597620
13,76255992;0,00762963;0,54597620
13,92639992;0,00762963;0,63692130
14,09023991;0,00762963;0,54597620
14,25407991;0,00762963;0,63692130
14,41791991;-0,08209479;0,54597620
14,58175991;0,00762963;0,54597620
14,74559991;0,00762963;0,63692130
14,90943991;0,00762963;0,63692130
15,07327991;-0,08209479;0,63692130
15,23711991;0,00762963;0,54597620
15,40095991;0,00762963;0,63692130
15,56479991;0,00762963;0,54597620
15,72863990;0,00762963;0,54597620
15,89247990;0,00762963;0,63692130
16,05631990;0,00762963;0,54597620
16,22015990;0,00762963;0,63692130
16,38399990;0,00762963;0,54597620
16,54783990;0,00762963;0,63692130
16,71167990;0,00762963;0,63692130
16,87551990;-0,08209479;0,63692130
17,03935990;0,00762963;0,54597620
17,20319990;0,00762963;0,63692130
17,36703989;0,00762963;0,54597620
17,53087989;0,00762963;0,63692130
17,69471989;0,00762963;0,54597620
17,85855989;0,00762963;0,63692130
18,02239989;0,00762963;0,54597620
18,18623989;0,00762963;0,63692130
18,35007989;0,00762963;0,54597620
18,51391989;0,00762963;0,54597620
18,67775989;0,00762963;0,54597620
18,84159989;0,00762963;0,54597620
19,00543988;0,00762963;0,63692130
19,16927988;0,00762963;0,54597620
19,33311988;0,00762963;0,63692130
19,49695988;-0,08209479;0,63692130
19,66079988;0,00762963;0,63692130
19,82463988;0,00762963;0,54597620
19,98847988;0,00762963;0,63692130
20,15231988;0,00762963;0,54597620
20,31615988;-0,08209479;0,54597620
20,47999988;-0,08209479;0,63692130
