Temps;Canal A;Canal B
(ms);(V);(V)
;;
-5,00479899;0,00396741;1,826685
-5,00223899;0,00396741;1,826685
-4,99967899;0,00396741;1,826685
-4,99711899;0,00396741;1,826685
-4,99455899;0,00396741;1,826685
-4,99199899;0,00396741;1,826685
-4,98943899;0,00396741;1,826685
-4,98687899;0,00396741;1,826685
-4,98431899;0,00396741;1,826685
-4,98175899;0,00396741;1,826685
-4,97919899;0,00396741;1,826685
-4,97663899;0,00396741;1,826685
-4,97407899;0,00396741;1,78106
-4,97151899;0,00396741;1,826685
-4,96895899;0,00396741;1,826685
-4,96639899;0,00396741;1,826685
-4,96383899;-0,0408948;1,826685
-4,96127899;-0,0408948;1,826685
-4,95871899;0,00396741;1,826685
-4,95615899;0,00396741;1,826685
-4,95359899;0,00396741;1,826685
-4,95103899;0,00396741;1,826685
-4,94847899;0,00396741;1,826685
-4,94591899;0,00396741;1,826685
-4,94335899;0,00396741;1,826685
-4,94079899;0,00396741;1,826685
-4,93823899;0,00396741;1,826685
-4,93567899;0,00396741;1,826685
-4,93311899;0,00396741;1,826685
-4,93055899;0,00396741;1,826685
-4,92799899;0,00396741;1,826685
-4,92543899;0,00396741;1,826685
-4,92287899;0,00396741;1,826685
-4,92031899;0,00396741;1,826685
-4,91775899;0,00396741;1,826685
-4,91519899;-0,0408948;1,826685
-4,91263899;0,00396741;1,826685
-4,91007899;0,00396741;1,826685
-4,90751899;0,00396741;1,826685
-4,90495899;0,00396741;1,826685
-4,90239899;0,00396741;1,826685
-4,89983899;0,00396741;1,826685
-4,89727899;0,00396741;1,826685
-4,89471899;0,00396741;1,826685
-4,89215899;0,00396741;1,826685
-4,88959899;0,00396741;1,826685
-4,88703899;0,00396741;1,826685
-4,88447899;0,00396741;1,826685
-4,88191899;-0,0408948;1,826685
-4,87935899;0,00396741;1,826685
-4,87679899;0,00396741;1,826685
-4,87423899;0,00396741;1,826685
-4,87167899;0,00396741;1,826685
-4,86911899;0,00396741;1,826685
-4,86655899;0,00396741;1,826685
-4,86399899;0,00396741;1,826685
-4,86143899;0,00396741;1,826685
-4,85887899;0,00396741;1,826685
-4,85631899;0,00396741;1,826685
-4,85375899;0,00396741;1,826685
-4,85119899;0,00396741;1,826685
-4,84863899;0,00396741;1,826685
-4,84607899;0,00396741;1,826685
-4,84351899;0,00396741;1,826685
-4,84095899;0,00396741;1,826685
-4,83839899;0,00396741;1,826685
-4,83583899;0,00396741;1,826685
-4,83327899;-0,0408948;1,826685
-4,83071899;0,00396741;1,78106
-4,82815899;0,00396741;1,826685
-4,82559899;0,00396741;1,826685
-4,82303899;0,00396741;1,826685
-4,82047899;0,00396741;1,826685
-4,81791899;0,00396741;1,826685
-4,81535899;0,00396741;1,826685
-4,81279899;0,00396741;1,826685
-4,81023899;-0,0408948;1,78106
-4,80767899;0,00396741;1,826685
-4,80511899;0,00396741;1,78106
-4,80255899;0,00396741;1,826685
-4,79999899;0,00396741;1,826685
-4,79743899;0,00396741;1,826685
-4,79487899;0,00396741;1,826685
-4,79231899;0,00396741;1,826685
-4,78975899;0,00396741;1,826685
-4,78719899;0,00396741;1,826685
-4,78463899;-0,0408948;1,826685
-4,78207899;0,00396741;1,826685
-4,77951899;0,00396741;1,826685
-4,77695899;0,00396741;1,826685
-4,77439899;-0,0408948;1,826685
-4,77183899;0,00396741;1,826685
-4,76927899;0,00396741;1,826685
-4,76671899;0,00396741;1,826685
-4,76415899;0,00396741;1,826685
-4,76159899;0,00396741;1,826685
-4,75903899;0,00396741;1,826685
-4,75647899;0,00396741;1,826685
-4,75391899;0,00396741;1,826685
-4,751359;0,00396741;1,826685
-4,748799;0,00396741;1,826685
-4,746239;0,00396741;1,826685
-4,743679;0,00396741;1,826685
-4,741119;0,00396741;1,826685
-4,738559;0,00396741;1,826685
-4,735999;0,00396741;1,826685
-4,733439;0,00396741;1,826685
-4,730879;0,00396741;1,826685
-4,728319;0,00396741;1,826685
-4,725759;0,00396741;1,826685
-4,723199;0,00396741;1,826685
-4,720639;0,00396741;1,826685
-4,718079;0,00396741;1,826685
-4,715519;0,00396741;1,826685
-4,712959;0,00396741;1,826685
-4,710399;0,00396741;1,826685
-4,707839;0,00396741;1,826685
-4,705279;0,00396741;1,826685
-4,702719;0,00396741;1,826685
-4,700159;0,00396741;1,826685
-4,697599;0,00396741;1,826685
-4,695039;0,00396741;1,826685
-4,692479;0,00396741;1,826685
-4,689919;0,00396741;1,826685
-4,687359;0,00396741;1,826685
-4,684799;0,00396741;1,826685
-4,682239;0,00396741;1,826685
