Temps;Canal B
10,23999994;2,64168200
10,32191994;2,55043200
10,40383994;2,45918200
10,48575994;2,36823600
10,56767994;2,27698600
10,64959994;2,18604100
10,73151993;2,18604100
10,81343993;2,00384500
10,89535993;1,91259500
10,97727993;1,82165000
11,05919993;1,73039900
11,14111993;1,63914900
11,22303993;1,63914900
11,30495993;1,54820400
11,38687993;1,45695400
11,46879993;1,36600900
11,55071993;1,27475800
11,63263993;1,27475800
11,71455993;1,18381300
11,79647993;1,09256300
11,87839993;1,09256300
11,96031993;1,00131200
12,04223993;1,00131200
12,12415993;1,00131200
12,20607993;0,91036710
12,28799993;0,81911680
12,36991992;0,81911680
12,45183992;0,72817160
12,53375992;0,72817160
12,61567992;0,72817160
12,69759992;0,63692130
12,77951992;0,63692130
12,86143992;0,54597620
12,94335992;0,54597620
13,02527992;0,54597620
13,10719992;0,45472580
13,18911992;0,45472580
13,27103992;0,36378060
13,35295992;0,36378060
13,43487992;0,36378060
13,51679992;0,36378060
13,59871992;0,27283550
13,68063992;0,27283550
13,76255992;0,18158510
13,84447992;0,18158510
13,92639992;0,18158510
14,00831991;0,18158510
14,09023991;0,18158510
14,17215991;0,18158510
14,25407991;0,09063997
14,33599991;0,09063997
14,41791991;0,09063997
14,49983991;-0,00061037
14,58175991;-0,00061037
14,66367991;0,09063997
14,74559991;-0,00061037
14,82751991;-0,00061037
14,90943991;-0,00061037
14,99135991;-0,00061037
15,07327991;-0,00061037
15,15519991;-0,00061037
15,23711991;-0,00061037
15,31903991;-0,00061037
15,40095991;-0,00061037
15,48287991;-0,00061037
15,56479991;-0,00061037
15,64671990;-0,00061037
15,72863990;-0,00061037
15,81055990;-0,00061037
15,89247990;-0,00061037
15,97439990;-0,00061037
16,05631990;-0,00061037
16,13823990;-0,00061037
16,22015990;-0,00061037
16,30207990;-0,00061037
16,38399990;-0,00061037
16,46591990;-0,00061037
16,54783990;-0,00061037
16,62975990;-0,00061037
16,71167990;-0,00061037
16,79359990;-0,00061037
16,87551990;-0,00061037
16,95743990;-0,00061037
17,03935990;-0,00061037
17,12127990;-0,00061037
17,20319990;-0,00061037
17,28511989;-0,00061037
17,36703989;-0,00061037
17,44895989;-0,00061037
17,53087989;-0,00061037
17,61279989;-0,00061037
17,69471989;-0,00061037
17,77663989;-0,00061037
17,85855989;-0,00061037
17,94047989;-0,00061037
18,02239989;-0,00061037
18,10431989;-0,00061037
18,18623989;-0,00061037
18,26815989;-0,00061037
18,35007989;-0,00061037
18,43199989;-0,00061037
18,51391989;-0,00061037
18,59583989;-0,00061037
18,67775989;-0,00061037
18,75967989;-0,00061037
18,84159989;-0,00061037
18,92351988;-0,00061037
19,00543988;-0,00061037
19,08735988;0,09063997
19,16927988;-0,00061037
19,25119988;-0,00061037
19,33311988;-0,00061037
19,41503988;-0,00061037
19,49695988;-0,00061037
19,57887988;-0,00061037
19,66079988;-0,00061037
19,74271988;-0,00061037
19,82463988;-0,00061037
19,90655988;-0,00061037
19,98847988;-0,00061037
20,07039988;-0,00061037
20,15231988;-0,00061037
20,23423988;-0,00061037
20,31615988;-0,00061037
20,39807988;-0,00061037
20,47999988;-0,00061037
20,56191988;-0,00061037
20,64383987;-0,00061037
20,72575987;-0,00061037
20,80767987;-0,00061037
20,88959987;-0,00061037
20,97151987;-0,00061037
21,05343987;-0,00061037
21,13535987;-0,00061037
21,21727987;-0,00061037
21,29919987;0,09063997
21,38111987;-0,00061037
21,46303987;-0,00061037
21,54495987;-0,00061037
21,62687987;-0,00061037
21,70879987;-0,00061037
21,79071987;0,09063997
21,87263987;-0,00061037
21,95455987;-0,00061037
22,03647987;-0,00061037
22,11839987;-0,00061037
22,20031987;-0,00061037
22,28223986;-0,00061037
22,36415986;-0,00061037
22,44607986;-0,00061037
22,52799986;-0,00061037
22,60991986;-0,00061037
22,69183986;-0,00061037
22,77375986;-0,00061037
22,85567986;-0,00061037
22,93759986;-0,00061037
23,01951986;-0,00061037
23,10143986;-0,00061037
23,18335986;-0,00061037
23,26527986;-0,00061037
23,34719986;-0,00061037
23,42911986;-0,00061037
23,51103986;-0,00061037
23,59295986;-0,00061037
23,67487986;0,09063997
23,75679986;-0,00061037
23,83871986;-0,00061037
23,92063985;0,09063997
24,00255985;-0,00061037
24,08447985;-0,00061037
24,16639985;-0,00061037
24,24831985;-0,00061037
24,33023985;-0,00061037
24,41215985;-0,00061037
24,49407985;-0,00061037
24,57599985;-0,00061037
24,65791985;-0,00061037
24,73983985;-0,00061037
24,82175985;-0,00061037
24,90367985;-0,00061037
24,98559985;0,09063997
25,06751985;0,18158510
25,14943985;0,18158510
25,23135985;0,36378060
25,31327985;0,54597620
25,39519985;0,63692130
25,47711985;0,81911680
25,55903984;1,00131200
25,64095984;1,09256300
25,72287984;1,27475800
25,80479984;1,45695400
25,88671984;1,63914900
25,96863984;1,82165000
26,05055984;2,00384500
26,13247984;2,18604100
26,21439984;2,36823600
26,29631984;2,55043200
26,37823984;2,73262700
26,46015984;2,91482300
26,54207984;2,91482300
26,62399984;2,91482300
26,70591984;3,00607300
26,78783984;3,09701800
26,86975984;3,27951900
26,95167984;3,46171500
27,03359984;3,55266000
27,11551984;3,73485500
27,19743983;3,73485500
27,27935983;3,73485500
27,36127983;3,73485500
27,44319983;3,73485500
27,52511983;3,73485500
27,60703983;3,73485500
27,68895983;3,73485500
27,77087983;3,73485500
27,85279983;3,73485500
27,93471983;3,73485500
28,01663983;3,73485500
28,09855983;3,73485500
28,18047983;3,73485500
28,26239983;3,73485500
28,34431983;3,73485500
28,42623983;3,73485500
28,50815983;3,82610600
28,59007983;3,82610600
28,67199983;3,82610600
28,75391983;3,73485500
28,83583982;3,73485500
28,91775982;3,73485500
28,99967982;3,73485500
29,08159982;3,73485500
29,16351982;3,82610600
29,24543982;3,82610600
29,32735982;3,82610600
29,40927982;3,82610600
29,49119982;3,82610600
29,57311982;3,73485500
29,65503982;3,73485500
29,73695982;3,73485500
29,81887982;3,82610600
29,90079982;3,73485500
29,98271982;3,82610600
30,06463982;3,82610600
30,14655982;3,73485500
30,22847982;3,82610600
30,31039982;3,73485500
30,39231982;3,73485500
30,47423981;3,82610600
30,55615981;3,82610600
30,63807981;3,82610600
30,71999981;3,82610600
30,80191981;3,82610600
30,88383981;3,73485500
30,96575981;3,82610600
31,04767981;3,73485500
31,12959981;3,82610600
31,21151981;3,73485500
31,29343981;3,73485500
31,37535981;3,73485500
31,45727981;3,73485500
31,53919981;3,64391000
31,62111981;3,64391000
31,70303981;3,46171500
31,78495981;3,37046400
31,86687981;3,27951900
31,94879981;3,09701800
32,03071981;3,00607300
32,11263980;2,91482300
32,19455980;2,73262700
32,27647980;2,64168200
32,35839980;2,45918200
32,44031980;2,36823600
32,52223980;2,27698600
32,60415980;2,18604100
32,68607980;2,09479000
32,76799980;2,00384500
32,84991980;1,91259500
32,93183980;1,82165000
33,01375980;1,73039900
33,09567980;1,63914900
33,17759980;1,54820400
33,25951980;1,45695400
33,34143980;1,36600900
33,42335980;1,27475800
33,50527980;1,18381300
33,58719980;1,09256300
33,66911980;1,00131200
33,75103979;1,00131200
33,83295979;0,91036710
33,91487979;0,81911680
33,99679979;0,72817160
34,07871979;0,63692130
34,16063979;0,63692130
34,24255979;0,54597620
34,32447979;0,45472580
34,40639979;0,45472580
34,48831979;0,36378060
34,57023979;0,27283550
34,65215979;0,27283550
34,73407979;0,18158510
34,81599979;0,18158510
34,89791979;0,18158510
34,97983979;0,09063997
35,06175979;0,09063997
35,14367979;0,09063997
35,22559979;0,09063997
35,30751979;0,09063997
35,38943978;0,09063997
35,47135978;-0,00061037
35,55327978;-0,00061037
35,63519978;-0,00061037
35,71711978;-0,00061037
35,79903978;-0,00061037
35,88095978;-0,00061037
35,96287978;-0,00061037
36,04479978;-0,00061037
36,12671978;-0,00061037
36,20863978;-0,00061037
36,29055978;-0,00061037
36,37247978;-0,00061037
36,45439978;-0,00061037
36,53631978;-0,00061037
36,61823978;-0,00061037
36,70015978;-0,00061037
36,78207978;-0,00061037
36,86399978;-0,00061037
36,94591978;-0,00061037
37,02783977;-0,00061037
37,10975977;-0,00061037
37,19167977;-0,00061037
37,27359977;-0,00061037
37,35551977;-0,00061037
37,43743977;-0,00061037
37,51935977;-0,00061037
37,60127977;-0,00061037
37,68319977;-0,00061037
37,76511977;-0,00061037
37,84703977;-0,00061037
37,92895977;-0,00061037
38,01087977;-0,00061037
38,09279977;-0,00061037
38,17471977;-0,00061037
38,25663977;-0,00061037
38,33855977;-0,00061037
38,42047977;-0,00061037
38,50239977;-0,00061037
38,58431977;-0,00061037
38,66623977;-0,00061037
38,74815976;-0,00061037
38,83007976;-0,00061037
38,91199976;-0,00061037
38,99391976;-0,00061037
39,07583976;-0,00061037
39,15775976;-0,00061037
39,23967976;-0,00061037
39,32159976;-0,00061037
39,40351976;-0,00061037
39,48543976;-0,00061037
39,56735976;-0,00061037
39,64927976;-0,00061037
39,73119976;-0,00061037
39,81311976;-0,00061037
39,89503976;-0,00061037
39,97695976;-0,00061037
40,05887976;-0,00061037
40,14079976;-0,00061037
40,22271976;-0,00061037
40,30463976;-0,00061037
40,38655975;-0,00061037
40,46847975;-0,00061037
40,55039975;-0,00061037
40,63231975;-0,00061037
40,71423975;-0,00061037
40,79615975;-0,00061037
40,87807975;-0,00061037
40,95999975;-0,00061037
41,04191975;-0,00061037
41,12383975;-0,00061037
41,20575975;-0,00061037
41,28767975;-0,00061037
41,36959975;-0,00061037
41,45151975;-0,00061037
41,53343975;-0,00061037
41,61535975;-0,00061037
41,69727975;-0,00061037
41,77919975;-0,00061037
41,86111975;-0,00061037
41,94303975;0,09063997
42,02495974;-0,00061037
42,10687974;-0,00061037
42,18879974;-0,00061037
42,27071974;-0,00061037
42,35263974;-0,00061037
42,43455974;-0,00061037
42,51647974;-0,00061037
42,59839974;-0,00061037
42,68031974;-0,00061037
42,76223974;-0,00061037
42,84415974;-0,00061037
42,92607974;-0,00061037
43,00799974;-0,00061037
43,08991974;-0,00061037
43,17183974;-0,00061037
43,25375974;-0,00061037
43,33567974;-0,00061037
43,41759974;-0,00061037
43,49951974;-0,00061037
43,58143974;-0,00061037
43,66335973;-0,00061037
43,74527973;-0,00061037
43,82719973;-0,00061037
43,90911973;-0,00061037
43,99103973;-0,00061037
44,07295973;-0,00061037
44,15487973;-0,00061037
44,23679973;-0,00061037
44,31871973;-0,00061037
44,40063973;-0,00061037
44,48255973;-0,00061037
44,56447973;-0,00061037
44,64639973;-0,00061037
44,72831973;-0,00061037
44,81023973;-0,00061037
44,89215973;-0,00061037
44,97407973;-0,00061037
45,05599973;-0,00061037
45,13791973;-0,00061037
45,21983973;-0,00061037
45,30175972;-0,00061037
45,38367972;0,09063997
45,46559972;0,18158510
45,54751972;0,27283550
45,62943972;0,36378060
45,71135972;0,54597620
45,79327972;0,72817160
45,87519972;0,91036710
45,95711972;1,09256300
46,03903972;1,18381300
46,12095972;1,45695400
46,20287972;1,63914900
46,28479972;1,73039900
46,36671972;1,91259500
46,44863972;2,09479000
46,53055972;2,18604100
46,61247972;2,36823600
46,69439972;2,55043200
46,77631972;2,82387800
46,85823972;2,82387800
46,94015971;2,91482300
47,02207971;2,91482300
47,10399971;3,00607300
47,18591971;3,09701800
47,26783971;3,27951900
47,34975971;3,37046400
47,43167971;3,55266000
47,51359971;3,64391000
47,59551971;3,73485500
47,67743971;3,64391000
47,75935971;3,73485500
47,84127971;3,64391000
47,92319971;3,73485500
48,00511971;3,73485500
48,08703971;3,73485500
48,16895971;3,73485500
48,25087971;3,64391000
48,33279971;3,73485500
48,41471971;3,73485500
48,49663971;3,73485500
48,57855970;3,73485500
48,66047970;3,73485500
48,74239970;3,82610600
48,82431970;3,82610600
48,90623970;3,82610600
48,98815970;3,82610600
49,07007970;3,82610600
49,15199970;3,73485500
49,23391970;3,73485500
49,31583970;3,73485500
49,39775970;3,82610600
49,47967970;3,82610600
49,56159970;3,82610600
49,64351970;3,82610600
49,72543970;3,82610600
49,80735970;3,82610600
49,88927970;3,82610600
49,97119970;3,82610600
50,05311970;3,82610600
50,13503970;3,82610600
50,21695969;3,82610600
50,29887969;3,82610600
50,38079969;3,82610600
50,46271969;3,82610600
50,54463969;3,82610600
50,62655969;3,73485500
50,70847969;3,82610600
50,79039969;3,73485500
50,87231969;3,82610600
50,95423969;3,82610600
51,03615969;3,82610600
51,11807969;3,73485500
51,19999969;3,82610600
51,28191969;3,82610600
51,36383969;3,73485500
51,44575969;3,82610600
51,52767969;3,73485500
51,60959969;3,73485500
51,69151969;3,73485500
51,77343969;3,64391000
51,85535968;3,64391000
51,93727968;3,55266000
52,01919968;3,37046400
52,10111968;3,27951900
52,18303968;3,09701800
52,26495968;2,91482300
52,34687968;2,91482300
52,42879968;2,73262700
52,51071968;2,64168200
52,59263968;2,55043200
52,67455968;2,36823600
52,75647968;2,36823600
52,83839968;2,18604100
52,92031968;2,18604100
53,00223968;2,00384500
53,08415968;1,91259500
53,16607968;1,82165000
53,24799968;1,73039900
53,32991968;1,63914900
53,41183968;1,54820400
53,49375967;1,45695400
53,57567967;1,36600900
53,65759967;1,27475800
53,73951967;1,18381300
53,82143967;1,09256300
53,90335967;1,00131200
53,98527967;0,91036710
54,06719967;0,81911680
54,14911967;0,72817160
54,23103967;0,72817160
54,31295967;0,63692130
54,39487967;0,54597620
54,47679967;0,54597620
54,55871967;0,45472580
54,64063967;0,36378060
54,72255967;0,36378060
54,80447967;0,27283550
54,88639967;0,18158510
54,96831967;0,18158510
55,05023967;0,18158510
55,13215966;0,18158510
55,21407966;0,18158510
55,29599966;0,09063997
55,37791966;0,09063997
55,45983966;0,09063997
55,54175966;0,09063997
55,62367966;-0,00061037
55,70559966;0,09063997
55,78751966;0,09063997
55,86943966;-0,00061037
55,95135966;-0,00061037
56,03327966;-0,00061037
56,11519966;-0,00061037
56,19711966;-0,00061037
56,27903966;-0,00061037
56,36095966;-0,00061037
56,44287966;0,09063997
56,52479966;-0,00061037
56,60671966;-0,00061037
56,68863966;-0,00061037
56,77055965;-0,00061037
56,85247965;-0,00061037
56,93439965;-0,00061037
57,01631965;-0,00061037
57,09823965;-0,00061037
57,18015965;-0,00061037
57,26207965;-0,00061037
57,34399965;-0,00061037
57,42591965;-0,00061037
57,50783965;-0,00061037
57,58975965;-0,00061037
57,67167965;-0,00061037
57,75359965;-0,00061037
57,83551965;-0,00061037
57,91743965;-0,00061037
57,99935965;-0,00061037
58,08127965;-0,00061037
58,16319965;-0,00061037
58,24511965;-0,00061037
58,32703965;-0,00061037
58,40895965;-0,00061037
58,49087964;-0,00061037
58,57279964;-0,00061037
58,65471964;-0,00061037
58,73663964;-0,00061037
58,81855964;-0,00061037
58,90047964;-0,00061037
58,98239964;-0,00061037
59,06431964;-0,00061037
59,14623964;-0,00061037
59,22815964;-0,00061037
59,31007964;-0,00061037
59,39199964;-0,00061037
59,47391964;-0,00061037
59,55583964;-0,00061037
59,63775964;-0,00061037
59,71967964;-0,00061037
59,80159964;-0,00061037
59,88351964;-0,00061037
59,96543964;-0,00061037
60,04735964;-0,00061037
60,12927963;-0,00061037
60,21119963;-0,00061037
60,29311963;-0,00061037
60,37503963;-0,00061037
60,45695963;-0,00061037
60,53887963;-0,00061037
60,62079963;-0,00061037
60,70271963;-0,00061037
60,78463963;-0,00061037
60,86655963;-0,00061037
60,94847963;-0,00061037
61,03039963;-0,00061037
61,11231963;-0,00061037
61,19423963;-0,00061037
61,27615963;-0,00061037
61,35807963;-0,00061037
61,43999963;-0,00061037
61,52191963;-0,00061037
61,60383963;-0,00061037
61,68575963;-0,00061037
61,76767962;-0,00061037
61,84959962;-0,00061037
61,93151962;-0,00061037
62,01343962;-0,00061037
62,09535962;-0,00061037
62,17727962;-0,00061037
62,25919962;-0,00061037
62,34111962;-0,00061037
62,42303962;-0,00061037
62,50495962;-0,00061037
62,58687962;-0,00061037
62,66879962;-0,00061037
62,75071962;-0,00061037
62,83263962;-0,00061037
62,91455962;-0,00061037
62,99647962;-0,00061037
63,07839962;-0,00061037
63,16031962;-0,00061037
63,24223962;-0,00061037
63,32415962;-0,00061037
63,40607961;-0,00061037
63,48799961;-0,00061037
63,56991961;-0,00061037
63,65183961;-0,00061037
63,73375961;-0,00061037
63,81567961;-0,00061037
63,89759961;-0,00061037
63,97951961;-0,00061037
64,06143961;-0,00061037
64,14335961;-0,00061037
64,22527961;-0,00061037
64,30719961;-0,00061037
64,38911961;-0,00061037
64,47103961;-0,00061037
64,55295961;-0,00061037
64,63487961;-0,00061037
64,71679961;-0,00061037
64,79871961;-0,00061037
64,88063961;-0,00061037
64,96255961;-0,00061037
65,04447960;-0,00061037
65,12639960;-0,00061037
65,20831960;-0,00061037
65,29023960;-0,00061037
65,37215960;-0,00061037
65,45407960;-0,00061037
65,53599960;-0,00061037
65,61791960;0,09063997
65,69983960;0,09063997
65,78175960;0,18158510
65,86367960;0,36378060
65,94559960;0,45472580
66,02751960;0,63692130
66,10943960;0,81911680
66,19135960;0,91036710
66,27327960;1,09256300
66,35519960;1,27475800
66,43711960;1,45695400
66,51903960;1,63914900
66,60095960;1,82165000
66,68287959;2,00384500
66,76479959;2,18604100
66,84671959;2,36823600
66,92863959;2,45918200
67,01055959;2,64168200
67,09247959;2,82387800
67,17439959;2,91482300
67,25631959;2,91482300
67,33823959;3,00607300
67,42015959;3,09701800
67,50207959;3,18826900
67,58399959;3,37046400
67,66591959;3,55266000
67,74783959;3,64391000
67,82975959;3,64391000
67,91167959;3,73485500
67,99359959;3,64391000
68,07551959;3,73485500
68,15743959;3,73485500
68,23935959;3,73485500
68,32127958;3,73485500
68,40319958;3,73485500
68,48511958;3,73485500
68,56703958;3,73485500
68,64895958;3,73485500
68,73087958;3,82610600
68,81279958;3,82610600
68,89471958;3,73485500
68,97663958;3,73485500
69,05855958;3,73485500
69,14047958;3,82610600
69,22239958;3,82610600
69,30431958;3,73485500
69,38623958;3,73485500
69,46815958;3,73485500
69,55007958;3,82610600
69,63199958;3,73485500
69,71391958;3,82610600
69,79583958;3,82610600
69,87775958;3,82610600
69,95967957;3,82610600
70,04159957;3,82610600
70,12351957;3,82610600
70,20543957;3,82610600
70,28735957;3,82610600
70,36927957;3,82610600
70,45119957;3,82610600
70,53311957;3,82610600
70,61503957;3,82610600
70,69695957;3,82610600
70,77887957;3,82610600
70,86079957;3,82610600
70,94271957;3,82610600
71,02463957;3,82610600
71,10655957;3,82610600
71,18847957;3,82610600
71,27039957;3,82610600
71,35231957;3,82610600
71,43423957;3,82610600
71,51615957;3,82610600
71,59807956;3,82610600
71,67999956;3,82610600
71,76191956;3,82610600
71,84383956;3,82610600
71,92575956;3,82610600
72,00767956;3,73485500
72,08959956;3,73485500
72,17151956;3,82610600
72,25343956;3,64391000
72,33535956;3,64391000
72,41727956;3,55266000
72,49919956;3,37046400
72,58111956;3,27951900
72,66303956;3,18826900
72,74495956;3,00607300
72,82687956;2,91482300
72,90879956;2,73262700
72,99071956;2,64168200
73,07263956;2,55043200
73,15455956;2,45918200
73,23647955;2,36823600
73,31839955;2,27698600
73,40031955;2,18604100
73,48223955;2,09479000
73,56415955;2,00384500
73,64607955;1,91259500
73,72799955;1,82165000
73,80991955;1,73039900
73,89183955;1,63914900
73,97375955;1,54820400
74,05567955;1,45695400
74,13759955;1,36600900
74,21951955;1,36600900
74,30143955;1,27475800
74,38335955;1,18381300
74,46527955;1,09256300
74,54719955;1,09256300
74,62911955;1,00131200
74,71103955;1,00131200
74,79295955;0,91036710
74,87487954;0,81911680
74,95679954;0,81911680
75,03871954;0,72817160
75,12063954;0,72817160
75,20255954;0,72817160
75,28447954;0,63692130
75,36639954;0,63692130
75,44831954;0,63692130
75,53023954;0,54597620
75,61215954;0,54597620
75,69407954;0,54597620
75,77599954;0,45472580
75,85791954;0,45472580
75,93983954;0,36378060
76,02175954;0,36378060
76,10367954;0,36378060
76,18559954;0,27283550
76,26751954;0,27283550
76,34943954;0,27283550
76,43135954;0,18158510
76,51327953;0,18158510
76,59519953;0,18158510
76,67711953;0,18158510
76,75903953;0,09063997
76,84095953;0,09063997
76,92287953;0,09063997
77,00479953;-0,00061037
77,08671953;0,09063997
77,16863953;0,09063997
77,25055953;-0,00061037
77,33247953;-0,00061037
77,41439953;-0,00061037
77,49631953;-0,00061037
77,57823953;-0,00061037
77,66015953;0,09063997
77,74207953;-0,00061037
77,82399953;-0,00061037
77,90591953;-0,00061037
77,98783953;-0,00061037
78,06975953;-0,00061037
78,15167953;-0,00061037
78,23359952;-0,00061037
78,31551952;-0,00061037
78,39743952;-0,00061037
78,47935952;-0,00061037
78,56127952;-0,00061037
78,64319952;-0,00061037
78,72511952;-0,00061037
78,80703952;-0,00061037
78,88895952;-0,00061037
78,97087952;-0,00061037
79,05279952;-0,00061037
79,13471952;-0,00061037
79,21663952;-0,00061037
79,29855952;-0,00061037
79,38047952;-0,00061037
79,46239952;-0,00061037
79,54431952;-0,00061037
79,62623952;-0,00061037
79,70815952;-0,00061037
79,79007952;-0,00061037
79,87199951;-0,00061037
79,95391951;-0,00061037
80,03583951;-0,00061037
80,11775951;-0,00061037
80,19967951;-0,00061037
80,28159951;-0,00061037
80,36351951;-0,00061037
80,44543951;-0,00061037
80,52735951;-0,00061037
80,60927951;-0,00061037
80,69119951;-0,00061037
80,77311951;-0,00061037
80,85503951;-0,00061037
80,93695951;-0,00061037
81,01887951;-0,00061037
81,10079951;-0,00061037
81,18271951;-0,00061037
81,26463951;-0,00061037
81,34655951;-0,00061037
81,42847951;-0,00061037
81,51039950;-0,00061037
81,59231950;-0,00061037
81,67423950;-0,00061037
81,75615950;-0,00061037
81,83807950;-0,00061037
81,91999950;-0,00061037
82,00191950;-0,00061037
82,08383950;-0,00061037
82,16575950;-0,00061037
82,24767950;-0,00061037
82,32959950;-0,00061037
82,41151950;-0,00061037
82,49343950;-0,00061037
82,57535950;-0,00061037
82,65727950;-0,00061037
82,73919950;-0,00061037
82,82111950;-0,00061037
82,90303950;-0,00061037
82,98495950;-0,00061037
83,06687950;-0,00061037
83,14879949;-0,00061037
83,23071949;-0,00061037
83,31263949;-0,00061037
83,39455949;-0,00061037
83,47647949;-0,00061037
83,55839949;-0,00061037
83,64031949;-0,00061037
83,72223949;-0,00061037
83,80415949;-0,00061037
83,88607949;-0,00061037
83,96799949;-0,00061037
84,04991949;-0,00061037
84,13183949;-0,00061037
84,21375949;-0,00061037
84,29567949;-0,00061037
84,37759949;-0,00061037
84,45951949;-0,00061037
84,54143949;-0,00061037
84,62335949;-0,00061037
84,70527949;-0,00061037
84,78719948;-0,00061037
84,86911948;-0,00061037
84,95103948;-0,00061037
85,03295948;-0,00061037
85,11487948;-0,00061037
85,19679948;-0,00061037
85,27871948;-0,00061037
85,36063948;-0,00061037
85,44255948;-0,00061037
85,52447948;-0,00061037
85,60639948;-0,00061037
85,68831948;-0,00061037
85,77023948;-0,00061037
85,85215948;-0,00061037
85,93407948;-0,00061037
86,01599948;-0,00061037
86,09791948;-0,00061037
86,17983948;-0,00061037
86,26175948;-0,00061037
86,34367948;-0,00061037
86,42559947;-0,00061037
86,50751947;-0,00061037
86,58943947;-0,00061037
86,67135947;-0,00061037
86,75327947;-0,00061037
86,83519947;-0,00061037
86,91711947;-0,00061037
86,99903947;-0,00061037
87,08095947;-0,00061037
87,16287947;-0,00061037
87,24479947;-0,00061037
87,32671947;-0,00061037
87,40863947;-0,00061037
87,49055947;-0,00061037
87,57247947;0,09063997
87,65439947;0,09063997
87,73631947;0,18158510
87,81823947;0,36378060
87,90015947;0,54597620
87,98207947;0,63692130
88,06399946;0,81911680
88,14591946;1,00131200
88,22783946;1,18381300
88,30975946;1,36600900
88,39167946;1,45695400
88,47359946;1,63914900
88,55551946;1,82165000
88,63743946;2,00384500
88,71935946;2,18604100
88,80127946;2,36823600
88,88319946;2,55043200
88,96511946;2,82387800
89,04703946;2,91482300
89,12895946;2,91482300
89,21087946;3,09701800
89,29279946;3,18826900
89,37471946;3,27951900
89,45663946;3,46171500
89,53855946;3,55266000
89,62047946;3,73485500
89,70239945;3,73485500
89,78431945;3,73485500
89,86623945;3,73485500
89,94815945;3,73485500
90,03007945;3,73485500
90,11199945;3,73485500
90,19391945;3,73485500
90,27583945;3,73485500
90,35775945;3,73485500
90,43967945;3,73485500
90,52159945;3,73485500
90,60351945;3,73485500
90,68543945;3,73485500
90,76735945;3,73485500
90,84927945;3,82610600
90,93119945;3,73485500
91,01311945;3,73485500
91,09503945;3,82610600
91,17695945;3,73485500
91,25887945;3,82610600
91,34079944;3,73485500
91,42271944;3,82610600
91,50463944;3,82610600
91,58655944;3,82610600
91,66847944;3,82610600
