Temps;Canal A;Canal B
(ms);(mV);(mV)

-500,32645464;0,56459240;-0,05340739
-499,99877464;0,56459240;-0,49745170
-499,67109464;0,56459240;-0,05340739
-499,34341465;0,56459240;-0,05340739
-499,01573465;0,56459240;-0,05340739
-498,68805465;0,56459240;-0,05340739
-498,36037465;0,56459240;-0,05340739
-498,03269465;0,56459240;-0,05340739
-497,70501466;0,56459240;-0,05340739
-497,37733466;0,56459240;-0,05340739
-497,04965466;-3,81481300;-0,05340739
-496,72197466;0,56459240;-0,05340739
-496,39429466;0,56459240;-0,05340739
-496,06661467;0,56459240;-0,05340739
-495,73893467;0,56459240;-0,05340739
-495,41125467;0,56459240;-0,05340739
-495,08357467;0,56459240;-0,49745170
-494,75589467;0,56459240;-0,05340739
-494,42821468;0,56459240;-0,05340739
-494,10053468;0,56459240;-0,05340739
-493,77285468;0,56459240;-0,05340739
-493,44517468;0,56459240;-0,05340739
-493,11749468;0,56459240;0,39216280
-492,78981469;0,56459240;-0,05340739
-492,46213469;0,56459240;-0,05340739
-492,13445469;0,56459240;0,39216280
-491,80677469;-3,81481300;-0,49745170
-491,47909469;0,56459240;-0,05340739
-491,15141470;0,56459240;-0,05340739
-490,82373470;0,56459240;-0,49745170
-490,49605470;0,56459240;-0,05340739
-490,16837470;-3,81481300;-0,49745170
-489,84069470;0,56459240;0,39216280
-489,51301471;0,56459240;-0,49745170
-489,18533471;-3,81481300;-0,05340739
-488,85765471;0,56459240;-0,05340739
-488,52997471;0,56459240;-0,05340739
-488,20229471;0,56459240;-0,05340739
-487,87461472;0,56459240;-0,05340739
-487,54693472;0,56459240;-0,05340739
-487,21925472;0,56459240;-0,05340739
-486,89157472;0,56459240;-0,05340739
-486,56389472;-3,81481300;-0,49745170
-486,23621473;-3,81481300;-0,05340739
-485,90853473;0,56459240;-0,05340739
-485,58085473;0,56459240;-0,05340739
-485,25317473;0,56459240;-0,05340739
-484,92549473;0,56459240;-0,05340739
-484,59781474;0,56459240;-0,05340739
-484,27013474;-3,81481300;0,39216280
-483,94245474;0,56459240;-0,05340739
-483,61477474;0,56459240;-0,05340739
-483,28709474;0,56459240;-0,05340739
-482,95941474;0,56459240;-0,05340739
-482,63173475;0,56459240;0,39216280
-482,30405475;0,56459240;-0,05340739
-481,97637475;0,56459240;-0,05340739
-481,64869475;0,56459240;-0,05340739
-481,32101475;0,56459240;-0,05340739
-480,99333476;0,56459240;-0,05340739
-480,66565476;-3,81481300;-0,05340739
-480,33797476;-3,81481300;-0,05340739
-480,01029476;0,56459240;-0,05340739
-479,68261476;0,56459240;0,39216280
-479,35493477;0,56459240;-0,05340739
-479,02725477;0,56459240;-0,05340739
-478,69957477;0,56459240;-0,05340739
-478,37189477;0,56459240;0,39216280
-478,04421477;0,56459240;-0,05340739
-477,71653478;-3,81481300;-0,05340739
-477,38885478;0,56459240;-0,05340739
-477,06117478;-3,81481300;-0,05340739
-476,73349478;0,56459240;-0,05340739
-476,40581478;0,56459240;0,39216280
-476,07813479;-3,81481300;0,39216280
-475,75045479;0,56459240;-0,05340739
-475,42277479;0,56459240;0,39216280
-475,09509479;0,56459240;-0,05340739
-474,76741479;0,56459240;0,39216280
-474,43973480;0,56459240;0,39216280
-474,11205480;0,56459240;-0,05340739
-473,78437480;0,56459240;0,39216280
-473,45669480;0,56459240;0,39216280
-473,12901480;0,56459240;0,39216280
-472,80133481;0,56459240;0,39216280
-472,47365481;-3,81481300;0,39216280
-472,14597481;0,56459240;0,39216280
-471,81829481;0,56459240;0,39216280
-471,49061481;0,56459240;0,39216280
-471,16293482;0,56459240;0,39216280
-470,83525482;0,56459240;0,39216280
-470,50757482;0,56459240;0,39216280
-470,17989482;0,56459240;0,39216280
-469,85221482;0,56459240;0,39216280
-469,52453483;0,56459240;-0,05340739
-469,19685483;0,56459240;0,39216280
-468,86917483;0,56459240;0,39216280
-468,54149483;-3,81481300;0,39216280
-468,21381483;0,56459240;0,39216280
-467,88613484;0,56459240;0,39216280
-467,55845484;-3,81481300;0,39216280
-467,23077484;0,56459240;0,39216280
-466,90309484;0,56459240;0,39216280
-466,57541484;0,56459240;0,39216280
-466,24773485;0,56459240;0,39216280
-465,92005485;0,56459240;0,39216280
-465,59237485;0,56459240;0,39216280
-465,26469485;0,56459240;0,39216280
-464,93701485;-3,81481300;0,39216280
-464,60933486;0,56459240;0,83620720
-464,28165486;0,56459240;0,39216280
-463,95397486;0,56459240;0,39216280
-463,62629486;0,56459240;0,39216280
-463,29861486;0,56459240;0,39216280
-462,97093487;0,56459240;0,83620720
-462,64325487;0,56459240;0,83620720
-462,31557487;0,56459240;0,83620720
-461,98789487;0,56459240;0,83620720
-461,66021487;0,56459240;0,83620720
-461,33253488;0,56459240;0,83620720
-461,00485488;0,56459240;0,83620720
-460,67717488;0,56459240;0,83620720
-460,34949488;0,56459240;1,28025200
-460,02181488;0,56459240;1,28025200
-459,69413489;0,56459240;0,83620720
-459,36645489;0,56459240;0,39216280
-459,03877489;0,56459240;1,28025200
-458,71109489;0,56459240;0,83620720
-458,38341489;0,56459240;1,28025200
-458,05573490;0,56459240;0,83620720
-457,72805490;0,56459240;1,28025200
-457,40037490;0,56459240;1,72429600
-457,07269490;0,56459240;0,83620720
-456,74501490;0,56459240;1,72429600
-456,41733491;0,56459240;1,72429600
-456,08965491;0,56459240;1,72429600
-455,76197491;0,56459240;1,72429600
-455,43429491;0,56459240;1,72429600
-455,10661491;0,56459240;1,72429600
-454,77893492;0,56459240;1,72429600
-454,45125492;0,56459240;1,72429600
-454,12357492;-3,81481300;2,16834000
-453,79589492;0,56459240;2,16834000
-453,46821492;0,56459240;2,16834000
-453,14053493;0,56459240;2,16834000
-452,81285493;0,56459240;2,16834000
-452,48517493;0,56459240;2,16834000
-452,15749493;-3,81481300;2,16834000
-451,82981493;0,56459240;2,16834000
-451,50213494;0,56459240;2,16834000
-451,17445494;0,56459240;2,61238400
-450,84677494;0,56459240;2,61238400
-450,51909494;0,56459240;2,61238400
-450,19141494;0,56459240;2,61238400
-449,86373495;0,56459240;2,61238400
-449,53605495;0,56459240;2,61238400
-449,20837495;0,56459240;3,05642900
