Temps;Canal A;Canal B
(ms);(mV);(mV)

-445,31713010;483,50470000;13,72417000
-444,98945010;479,11010000;13,72417000
-444,66177010;470,32070000;12,83609000
-444,33409011;465,94130000;13,28013000
-444,00641011;457,15200000;12,39052000
-443,67873011;448,37790000;11,94647000
-443,35105011;439,58860000;12,83609000
-443,02337011;430,81450000;11,50243000
-442,69569012;422,04040000;11,50243000
-442,36801012;408,85640000;11,05686000
-442,04033012;404,47700000;11,05686000
-441,71265012;391,29310000;10,61281000
-441,38497012;386,91360000;10,16877000
-441,05729013;373,74490000;9,72472300
-440,72961013;360,56090000;9,72472300
-440,40193013;351,78680000;9,27915300
-440,07425013;338,61810000;9,27915300
-439,74657013;325,44940000;8,39106400
-439,41889014;316,66000000;7,94549400
-439,09121014;303,49130000;7,94549400
-438,76353014;290,32250000;7,50145000
-438,43585014;277,15380000;7,50145000
-438,10817014;263,98510000;7,05740500
-437,78049015;250,80110000;6,16779000
-437,45281015;237,63240000;6,16779000
-437,12513015;220,06900000;5,72374600
-436,79745015;206,90020000;5,72374600
-436,46977015;193,73150000;5,27970200
-436,14209016;180,56280000;4,39008800
-435,81441016;162,99940000;3,94604300
-435,48673016;149,83060000;3,50199900
-435,15905016;132,26720000;2,61238400
-434,83137016;114,70380000;2,61238400
-434,50369017;97,14041000;2,16834000
-434,17601017;83,97167000;1,72429600
-433,84833017;66,40827000;1,28025200
-433,52065017;53,23954000;0,39216280
-433,19297017;35,67614000;-0,05340739
-432,86529017;22,50740000;-0,49745170
-432,53761018;9,33866300;-0,94149600
-432,20993018;4,94399800;-1,38554000
-431,88225018;0,56459240;-2,27515500
-431,55457018;0,56459240;-2,71919900
-431,22689018;0,56459240;-3,16476900
-430,89921019;0,56459240;-3,60881400
-430,57153019;0,56459240;-4,05285800
-430,24385019;0,56459240;-4,94247300
-429,91617019;0,56459240;-4,94247300
-429,58849019;-3,81481300;-6,27613100
-429,26081020;-3,81481300;-6,27613100
-428,93313020;0,56459240;-6,72017600
-428,60545020;-3,81481300;-7,16422000
-428,27777020;0,56459240;-8,05383400
-427,95009020;-3,81481300;-8,94192300
-427,62241021;0,56459240;-8,49787800
-427,29473021;0,56459240;-9,83153800
-426,96705021;-3,81481300;-10,27558000
-426,63937021;0,56459240;-9,83153800
-426,31169021;0,56459240;-11,16520000
-425,98401022;0,56459240;-11,60924000
-425,65633022;0,56459240;-12,05328000
-425,32865022;0,56459240;-12,49886000
-425,00097022;0,56459240;-12,94290000
-424,67329022;0,56459240;-13,38694000
-424,34561023;0,56459240;-13,83099000
-424,01793023;-3,81481300;-14,27656000
-423,69025023;0,56459240;-14,27656000
-423,36257023;0,56459240;-15,16465000
-423,03489023;0,56459240;-15,60869000
-422,70721024;-3,81481300;-15,60869000
-422,37953024;0,56459240;-16,05426000
-422,05185024;-3,81481300;-16,49831000
-421,72417024;0,56459240;-16,94235000
-421,39649024;-3,81481300;-17,38792000
-421,06881025;0,56459240;-17,38792000
-420,74113025;0,56459240;-17,83196000
-420,41345025;0,56459240;-18,27601000
-420,08577025;-3,81481300;-18,72005000
-419,75809025;0,56459240;-18,27601000
-419,43041026;0,56459240;-19,16562000
-419,10273026;0,56459240;-19,16562000
-418,77505026;0,56459240;-19,16562000
-418,44737026;0,56459240;-19,16562000
-418,11969026;0,56459240;-19,60967000
-417,79201027;0,56459240;-20,05371000
-417,46433027;0,56459240;-20,05371000
-417,13665027;-3,81481300;-20,05371000
-416,80897027;0,56459240;-20,05371000
-416,48129027;0,56459240;-20,49928000
-416,15361028;0,56459240;-20,49928000
-415,82593028;0,56459240;-20,49928000
-415,49825028;-3,81481300;-20,49928000
-415,17057028;0,56459240;-20,49928000
-414,84289028;0,56459240;-20,49928000
-414,51521029;0,56459240;-20,49928000
-414,18753029;0,56459240;-20,49928000
-413,85985029;-3,81481300;-20,49928000
-413,53217029;-3,81481300;-20,49928000
-413,20449029;0,56459240;-20,49928000
-412,87681030;0,56459240;-20,05371000
-412,54913030;-3,81481300;-20,49928000
-412,22145030;0,56459240;-20,05371000
-411,89377030;-3,81481300;-20,05371000
-411,56609030;0,56459240;-19,60967000
-411,23841031;-3,81481300;-20,05371000
-410,91073031;0,56459240;-20,49928000
-410,58305031;0,56459240;-19,16562000
-410,25537031;0,56459240;-19,60967000
-409,92769031;0,56459240;-19,16562000
-409,60001032;-3,81481300;-19,16562000
-409,27233032;-3,81481300;-18,72005000
-408,94465032;0,56459240;-18,27601000
-408,61697032;-3,81481300;-18,72005000
-408,28929032;0,56459240;-18,27601000
-407,96161033;0,56459240;-17,83196000
-407,63393033;-3,81481300;-17,38792000
-407,30625033;0,56459240;-17,38792000
-406,97857033;0,56459240;-16,94235000
-406,65089033;0,56459240;-16,49831000
-406,32321034;0,56459240;-16,49831000
-405,99553034;-3,81481300;-16,05426000
-405,66785034;-3,81481300;-15,60869000
-405,34017034;0,56459240;-15,16465000
-405,01249034;0,56459240;-15,16465000
-404,68481035;-3,81481300;-14,72060000
-404,35713035;0,56459240;-14,27656000
-404,02945035;-3,81481300;-14,27656000
-403,70177035;-3,81481300;-13,83099000
-403,37409035;-3,81481300;-13,38694000
-403,04641036;0,56459240;-12,94290000
-402,71873036;-3,81481300;-12,49886000
-402,39105036;0,56459240;-12,05328000
-402,06337036;-3,81481300;-12,05328000
-401,73569036;0,56459240;-12,05328000
-401,40801037;0,56459240;-11,16520000
-401,08033037;-3,81481300;-11,16520000
-400,75265037;0,56459240;-10,27558000
-400,42497037;-3,81481300;-10,27558000
-400,09729037;-3,81481300;-10,27558000
-399,76961038;-3,81481300;-9,83153800
-399,44193038;0,56459240;-9,38749300
-399,11425038;0,56459240;-8,94192300
-398,78657038;0,56459240;-8,94192300
-398,45889038;-3,81481300;-8,05383400
-398,13121039;-3,81481300;-8,05383400
-397,80353039;0,56459240;-8,05383400
-397,47585039;-3,81481300;-7,60826400
-397,14817039;0,56459240;-7,16422000
-396,82049039;-3,81481300;-6,72017600
-396,49281040;-3,81481300;-6,72017600
-396,16513040;0,56459240;-6,72017600
-395,83745040;0,56459240;-6,27613100
-395,50977040;0,56459240;-5,38651700
-395,18209040;0,56459240;-5,83056100
-394,85441041;0,56459240;-5,38651700
-394,52673041;0,56459240;-5,38651700
-394,19905041;0,56459240;-4,94247300
-393,87137041;0,56459240;-4,49690200
-393,54369041;-3,81481300;-4,94247300
-393,21601042;0,56459240;-4,05285800
-392,88833042;-3,81481300;-4,49690200
-392,56065042;-3,81481300;-4,05285800
-392,23297042;-3,81481300;-4,05285800
-391,90529042;-3,81481300;-3,60881400
-391,57761043;0,56459240;-3,16476900
-391,24993043;0,56459240;-3,16476900
-390,92225043;0,56459240;-3,16476900
-390,59457043;0,56459240;-2,71919900
-390,26689043;0,56459240;-2,71919900
-389,93921044;0,56459240;-2,71919900
-389,61153044;0,56459240;-2,27515500
-389,28385044;-3,81481300;-1,83111100
-388,95617044;0,56459240;-2,27515500
-388,62849044;0,56459240;-2,27515500
-388,30081045;0,56459240;-1,83111100
-387,97313045;0,56459240;-1,38554000
-387,64545045;0,56459240;-1,38554000
-387,31777045;0,56459240;-1,38554000
-386,99009045;0,56459240;-1,38554000
-386,66241046;0,56459240;-1,38554000
-386,33473046;0,56459240;-1,38554000
-386,00705046;-3,81481300;-0,94149600
-385,67937046;0,56459240;-0,94149600
-385,35169046;0,56459240;-0,94149600
-385,02401047;0,56459240;-0,49745170
-384,69633047;0,56459240;-0,49745170
-384,36865047;0,56459240;-0,49745170
-384,04097047;0,56459240;-0,49745170
-383,71329047;-3,81481300;-0,49745170
-383,38561048;-3,81481300;-0,49745170
-383,05793048;-3,81481300;-0,49745170
-382,73025048;0,56459240;-0,49745170
-382,40257048;0,56459240;-0,49745170
-382,07489048;0,56459240;-0,05340739
-381,74721049;0,56459240;0,39216280
-381,41953049;0,56459240;-0,05340739
-381,09185049;0,56459240;-0,05340739
-380,76417049;-3,81481300;-0,05340739
-380,43649049;-3,81481300;-0,05340739
-380,10881050;0,56459240;-0,05340739
-379,78113050;-3,81481300;-0,05340739
-379,45345050;0,56459240;0,39216280
-379,12577050;0,56459240;-0,49745170
-378,79809050;0,56459240;0,39216280
-378,47041051;0,56459240;0,39216280
-378,14273051;0,56459240;-0,05340739
-377,81505051;0,56459240;0,39216280
-377,48737051;-3,81481300;0,39216280
-377,15969051;0,56459240;0,39216280
-376,83201052;0,56459240;0,39216280
-376,50433052;-3,81481300;-0,05340739
-376,17665052;0,56459240;0,39216280
-375,84897052;0,56459240;0,39216280
-375,52129052;0,56459240;0,39216280
-375,19361053;0,56459240;0,39216280
-374,86593053;0,56459240;0,39216280
-374,53825053;0,56459240;0,39216280
-374,21057053;-3,81481300;0,39216280
-373,88289053;-3,81481300;0,39216280
-373,55521054;0,56459240;0,39216280
-373,22753054;0,56459240;0,39216280
-372,89985054;0,56459240;0,39216280
-372,57217054;0,56459240;0,39216280
-372,24449054;-3,81481300;0,39216280
-371,91681055;0,56459240;0,83620720
-371,58913055;-3,81481300;0,39216280
-371,26145055;0,56459240;0,83620720
-370,93377055;0,56459240;0,39216280
-370,60609055;0,56459240;0,39216280
-370,27841056;0,56459240;0,83620720
-369,95073056;-3,81481300;0,39216280
-369,62305056;0,56459240;0,83620720
-369,29537056;-3,81481300;0,39216280
-368,96769056;0,56459240;0,39216280
-368,64001057;0,56459240;0,83620720
-368,31233057;0,56459240;0,39216280
-367,98465057;0,56459240;0,39216280
-367,65697057;0,56459240;0,39216280
-367,32929057;0,56459240;0,39216280
-367,00161058;0,56459240;0,39216280
-366,67393058;-3,81481300;0,39216280
-366,34625058;0,56459240;0,39216280
-366,01857058;-3,81481300;0,39216280
-365,69089058;0,56459240;0,83620720
-365,36321059;0,56459240;0,39216280
-365,03553059;0,56459240;0,83620720
-364,70785059;0,56459240;0,83620720
-364,38017059;0,56459240;0,39216280
-364,05249059;-3,81481300;0,39216280
-363,72481060;-3,81481300;0,39216280
-363,39713060;0,56459240;0,39216280
-363,06945060;0,56459240;0,83620720
-362,74177060;-3,81481300;0,83620720
-362,41409060;0,56459240;0,83620720
-362,08641061;-3,81481300;0,39216280
-361,75873061;0,56459240;0,83620720
-361,43105061;0,56459240;0,39216280
-361,10337061;0,56459240;0,39216280
-360,77569061;0,56459240;0,83620720
-360,44801062;-3,81481300;0,39216280
-360,12033062;-3,81481300;0,83620720
-359,79265062;0,56459240;0,39216280
-359,46497062;0,56459240;0,39216280
-359,13729062;0,56459240;0,39216280
-358,80961063;0,56459240;0,39216280
-358,48193063;-3,81481300;0,39216280
-358,15425063;0,56459240;0,39216280
-357,82657063;0,56459240;0,39216280
-357,49889063;0,56459240;0,39216280
-357,17121063;0,56459240;0,83620720
-356,84353064;0,56459240;0,39216280
-356,51585064;-3,81481300;0,39216280
-356,18817064;-3,81481300;0,39216280
-355,86049064;-3,81481300;0,39216280
-355,53281064;-3,81481300;0,39216280
-355,20513065;0,56459240;0,39216280
-354,87745065;0,56459240;0,39216280
-354,54977065;0,56459240;0,39216280
-354,22209065;0,56459240;0,39216280
-353,89441065;0,56459240;0,39216280
-353,56673066;0,56459240;-0,05340739
-353,23905066;0,56459240;0,39216280
-352,91137066;0,56459240;0,39216280
-352,58369066;-3,81481300;0,39216280
-352,25601066;0,56459240;0,39216280
-351,92833067;0,56459240;0,39216280
-351,60065067;0,56459240;0,39216280
-351,27297067;-3,81481300;0,39216280
-350,94529067;0,56459240;0,39216280
-350,61761067;0,56459240;0,39216280
-350,28993068;0,56459240;0,39216280
-349,96225068;-3,81481300;0,39216280
-349,63457068;-3,81481300;0,39216280
-349,30689068;0,56459240;0,39216280
-348,97921068;0,56459240;0,39216280
-348,65153069;-3,81481300;0,39216280
-348,32385069;0,56459240;0,39216280
-347,99617069;-3,81481300;0,39216280
-347,66849069;-3,81481300;0,39216280
-347,34081069;0,56459240;0,39216280
-347,01313070;-3,81481300;-0,05340739
-346,68545070;-3,81481300;0,39216280
-346,35777070;0,56459240;-0,05340739
-346,03009070;-3,81481300;0,83620720
-345,70241070;0,56459240;-0,05340739
-345,37473071;-3,81481300;0,83620720
-345,04705071;0,56459240;-0,05340739
-344,71937071;0,56459240;-0,05340739
-344,39169071;0,56459240;0,39216280
-344,06401071;0,56459240;-0,05340739
-343,73633072;0,56459240;0,39216280
-343,40865072;0,56459240;0,39216280
-343,08097072;0,56459240;0,39216280
-342,75329072;0,56459240;0,39216280
-342,42561072;-3,81481300;0,39216280
-342,09793073;0,56459240;-0,05340739
-341,77025073;0,56459240;0,39216280
-341,44257073;-3,81481300;0,39216280
-341,11489073;0,56459240;0,39216280
-340,78721073;0,56459240;0,39216280
-340,45953074;-3,81481300;0,39216280
-340,13185074;0,56459240;0,39216280
-339,80417074;0,56459240;0,39216280
-339,47649074;0,56459240;0,39216280
-339,14881074;0,56459240;0,39216280
-338,82113075;0,56459240;0,39216280
-338,49345075;0,56459240;0,39216280
-338,16577075;0,56459240;0,39216280
-337,83809075;0,56459240;0,39216280
-337,51041075;0,56459240;0,39216280
-337,18273076;-3,81481300;0,39216280
-336,85505076;0,56459240;0,39216280
-336,52737076;0,56459240;0,39216280
-336,19969076;-3,81481300;-0,05340739
-335,87201076;0,56459240;0,39216280
-335,54433077;-3,81481300;-0,05340739
-335,21665077;0,56459240;0,39216280
-334,88897077;0,56459240;0,39216280
-334,56129077;0,56459240;0,39216280
-334,23361077;0,56459240;0,39216280
-333,90593078;-3,81481300;-0,05340739
-333,57825078;0,56459240;0,39216280
-333,25057078;-3,81481300;-0,05340739
-332,92289078;0,56459240;0,39216280
-332,59521078;-3,81481300;0,39216280
-332,26753079;0,56459240;-0,05340739
-331,93985079;0,56459240;0,39216280
-331,61217079;-3,81481300;-0,05340739
-331,28449079;-3,81481300;-0,05340739
-330,95681079;0,56459240;-0,05340739
-330,62913080;0,56459240;-0,05340739
-330,30145080;0,56459240;-0,05340739
-329,97377080;0,56459240;-0,05340739
-329,64609080;0,56459240;0,39216280
-329,31841080;0,56459240;-0,05340739
-328,99073081;0,56459240;0,39216280
-328,66305081;0,56459240;-0,05340739
-328,33537081;-3,81481300;0,39216280
-328,00769081;0,56459240;0,83620720
-327,68001081;-3,81481300;-0,05340739
-327,35233082;0,56459240;0,39216280
-327,02465082;0,56459240;-0,05340739
-326,69697082;0,56459240;-0,05340739
-326,36929082;-3,81481300;0,39216280
-326,04161082;0,56459240;-0,05340739
-325,71393083;0,56459240;0,39216280
-325,38625083;-3,81481300;-0,05340739
-325,05857083;0,56459240;0,39216280
-324,73089083;-3,81481300;0,39216280
-324,40321083;-3,81481300;0,39216280
-324,07553084;0,56459240;0,39216280
-323,74785084;-3,81481300;-0,05340739
-323,42017084;0,56459240;0,39216280
-323,09249084;0,56459240;0,39216280
-322,76481084;0,56459240;-0,05340739
-322,43713085;0,56459240;-0,05340739
-322,10945085;0,56459240;0,39216280
-321,78177085;0,56459240;-0,05340739
-321,45409085;0,56459240;0,39216280
-321,12641085;-3,81481300;-0,05340739
-320,79873086;0,56459240;-0,05340739
-320,47105086;0,56459240;-0,05340739
-320,14337086;-3,81481300;0,39216280
-319,81569086;-3,81481300;-0,05340739
-319,48801086;-3,81481300;0,39216280
-319,16033087;0,56459240;0,39216280
-318,83265087;0,56459240;0,39216280
-318,50497087;0,56459240;0,39216280
-318,17729087;0,56459240;0,39216280
-317,84961087;0,56459240;-0,05340739
-317,52193088;0,56459240;0,39216280
-317,19425088;-3,81481300;0,39216280
-316,86657088;0,56459240;-0,05340739
-316,53889088;0,56459240;0,39216280
-316,21121088;0,56459240;0,39216280
-315,88353089;0,56459240;-0,05340739
-315,55585089;0,56459240;-0,05340739
-315,22817089;0,56459240;0,39216280
-314,90049089;0,56459240;-0,05340739
-314,57281089;0,56459240;-0,05340739
-314,24513090;0,56459240;0,39216280
-313,91745090;0,56459240;-0,05340739
-313,58977090;0,56459240;0,39216280
-313,26209090;0,56459240;-0,05340739
-312,93441090;0,56459240;-0,49745170
-312,60673091;0,56459240;0,39216280
-312,27905091;-3,81481300;0,39216280
-311,95137091;0,56459240;-0,05340739
-311,62369091;0,56459240;0,39216280
-311,29601091;-3,81481300;-0,49745170
-310,96833092;-3,81481300;0,39216280
-310,64065092;0,56459240;0,39216280
-310,31297092;0,56459240;-0,49745170
-309,98529092;-3,81481300;0,39216280
-309,65761092;0,56459240;-0,05340739
-309,32993093;0,56459240;-0,05340739
-309,00225093;-3,81481300;-0,05340739
-308,67457093;0,56459240;0,83620720
-308,34689093;-3,81481300;-0,05340739
-308,01921093;0,56459240;0,39216280
-307,69153094;-3,81481300;-0,05340739
-307,36385094;0,56459240;0,39216280
-307,03617094;0,56459240;0,39216280
-306,70849094;0,56459240;-0,05340739
-306,38081094;0,56459240;0,39216280
-306,05313095;0,56459240;-0,05340739
-305,72545095;0,56459240;0,39216280
-305,39777095;0,56459240;0,39216280
-305,07009095;0,56459240;0,39216280
-304,74241095;0,56459240;0,39216280
-304,41473096;0,56459240;0,39216280
-304,08705096;0,56459240;0,39216280
-303,75937096;0,56459240;0,39216280
-303,43169096;-3,81481300;-0,05340739
-303,10401096;0,56459240;0,39216280
-302,77633097;-3,81481300;0,39216280
-302,44865097;0,56459240;0,39216280
-302,12097097;0,56459240;-0,05340739
-301,79329097;0,56459240;-0,05340739
-301,46561097;0,56459240;0,39216280
-301,13793098;0,56459240;0,39216280
-300,81025098;0,56459240;0,39216280
-300,48257098;0,56459240;0,39216280
-300,15489098;-3,81481300;0,39216280
-299,82721098;-3,81481300;-0,05340739
-299,49953099;0,56459240;-0,05340739
-299,17185099;0,56459240;0,39216280
-298,84417099;0,56459240;-0,05340739
-298,51649099;0,56459240;0,39216280
-298,18881099;0,56459240;0,39216280
-297,86113100;0,56459240;-0,05340739
-297,53345100;0,56459240;-0,05340739
-297,20577100;0,56459240;-0,05340739
-296,87809100;0,56459240;-0,05340739
-296,55041100;-3,81481300;-0,05340739
-296,22273101;0,56459240;0,39216280
-295,89505101;-3,81481300;-0,05340739
-295,56737101;-3,81481300;-0,49745170
-295,23969101;-3,81481300;-0,05340739
-294,91201101;0,56459240;-0,05340739
-294,58433102;0,56459240;0,39216280
-294,25665102;0,56459240;-0,05340739
-293,92897102;0,56459240;-0,05340739
-293,60129102;-3,81481300;0,39216280
-293,27361102;-3,81481300;-0,05340739
-292,94593103;0,56459240;-0,05340739
-292,61825103;0,56459240;0,39216280
-292,29057103;0,56459240;0,39216280
-291,96289103;-3,81481300;-0,05340739
-291,63521103;0,56459240;-0,05340739
-291,30753104;0,56459240;0,39216280
-290,97985104;0,56459240;-0,05340739
-290,65217104;0,56459240;-0,05340739
-290,32449104;-3,81481300;-0,05340739
-289,99681104;-3,81481300;-0,05340739
-289,66913105;0,56459240;-0,05340739
-289,34145105;-3,81481300;0,39216280
-289,01377105;0,56459240;-0,05340739
-288,68609105;-3,81481300;-0,05340739
-288,35841105;0,56459240;0,39216280
-288,03073106;0,56459240;-0,05340739
-287,70305106;0,56459240;-0,05340739
-287,37537106;0,56459240;0,39216280
-287,04769106;0,56459240;0,39216280
-286,72001106;-3,81481300;-0,05340739
-286,39233107;0,56459240;-0,05340739
-286,06465107;0,56459240;-0,05340739
-285,73697107;0,56459240;-0,05340739
-285,40929107;0,56459240;-0,05340739
-285,08161107;0,56459240;-0,05340739
-284,75393108;0,56459240;-0,05340739
-284,42625108;-3,81481300;0,39216280
-284,09857108;0,56459240;-0,05340739
-283,77089108;0,56459240;-0,05340739
-283,44321108;0,56459240;0,39216280
-283,11553109;0,56459240;-0,05340739
-282,78785109;0,56459240;-0,05340739
-282,46017109;-3,81481300;0,39216280
-282,13249109;0,56459240;-0,05340739
-281,80481109;0,56459240;-0,05340739
-281,47713110;0,56459240;0,39216280
-281,14945110;0,56459240;-0,05340739
